#H err_H B err_B
0.0006075000 0.0000182000 481130.0484983663 4168.5763487692
0.0006135000 0.0000184000 488467.5546843273 4228.1580395145
0.0006225000 0.0000187000 494756.8328311934 4279.2718537486
0.0006285000 0.0000189000 502094.3390171545 4338.9539624870
0.0006390000 0.0000192000 509431.8301884983 4398.6868831426
0.0006465000 0.0000194000 516769.3313695868 4458.4687721515
0.0006540000 0.0000196000 525155.0505800255 4526.8483370954
0.0006615000 0.0000198000 532492.5517611142 4586.7285774699
0.0006660000 0.0000200000 537733.6268932475 4629.5266967560
0.0006705000 0.0000201000 541926.4839960305 4663.7805982627
0.0006750000 0.0000203000 547167.5591281638 4706.6168027554
0.0006840000 0.0000205000 554505.0553043800 4766.6214938925
0.0006900000 0.0000207000 560794.3434609909 4818.0847639613
0.0006945000 0.0000208000 566035.4185931241 4860.9917487617
0.0007035000 0.0000211000 572324.6967399903 4912.5043822180
0.0007125000 0.0000214000 579662.1929162064 4972.6350256393
0.0007185000 0.0000216000 586999.6991021675 5032.7995876319
0.0007275000 0.0000218000 595385.4133077338 5101.5989252210
0.0007335000 0.0000220000 601674.7014643447 5153.2253979704
0.0007395000 0.0000222000 606915.7715916055 5196.2645212779
0.0007470000 0.0000224000 613205.0547433441 5247.9313972477
0.0007545000 0.0000226000 620542.5559244327 5308.2361386373
0.0007575000 0.0000227000 625783.6360614384 5351.3281033566
0.0007650000 0.0000229000 632072.9192131768 5403.0566077240
0.0007725000 0.0000232000 639410.4203942654 5463.4310168277
0.0007845000 0.0000235000 646747.9065607368 5523.8308140050
0.0007920000 0.0000238000 654085.4077418254 5584.2554186014
0.0007980000 0.0000239000 661422.9139277865 5644.7039555926
0.0008055000 0.0000242000 667712.1970795250 5696.5353614295
0.0008130000 0.0000244000 674001.4802312634 5748.3833017984
0.0008175000 0.0000245000 680290.7733927468 5800.2474158418
0.0008265000 0.0000248000 688676.4875983131 5869.4237787780
0.0008370000 0.0000251000 696013.9787696569 5929.9751016952
0.0008385000 0.0000252000 700206.8458821849 5964.5849782173
0.0008415000 0.0000252000 703351.4899604904 5990.5465410201
0.0008415000 0.0000252000 705447.9260191906 6007.8562820321
0.0008475000 0.0000254000 709640.7781171013 6042.4802833280
0.0008535000 0.0000256000 713833.6302150120 6077.1104416924
0.0008595000 0.0000258000 719074.7003422729 6120.4066801464
0.0008625000 0.0000259000 723267.5624499284 6155.0503955125
0.0008685000 0.0000261000 727460.4145478391 6189.6998535777
0.0008730000 0.0000262000 732701.4896799724 6233.0198028233
0.0008940000 0.0000268000 743183.5999052594 6319.6854850300
0.0009045000 0.0000271000 754713.9631940037 6415.0568869164
0.0009090000 0.0000273000 762051.4743848371 6475.7682116377
0.0009105000 0.0000273000 766244.3414973652 6510.4673324615
0.0009150000 0.0000274000 770437.1986001483 6545.1712929314
0.0009210000 0.0000276000 774630.0506980590 6579.8800565532
0.0009315000 0.0000279000 783015.7598987529 6649.3118554528
0.0009375000 0.0000281000 789305.0480553638 6701.3979176233
0.0009435000 0.0000283000 794546.1181826246 6744.8107097796
0.0009450000 0.0000283000 797690.7672658025 6770.8617719167
0.0009495000 0.0000285000 801883.6243685856 6805.6002765001
0.0009585000 0.0000288000 807124.6844861016 6849.0293663587
0.0009675000 0.0000290000 815510.3986916679 6918.5297486852
0.0009720000 0.0000292000 820751.4738238011 6961.9758823933
0.0009735000 0.0000292000 823896.1229069791 6988.0466224840
0.0009780000 0.0000293000 825992.5439510620 7005.4282645456
0.0009825000 0.0000295000 830185.4010538452 7040.1946290567
0.0009915000 0.0000297000 836474.6792007112 7092.3513946903
0.0009990000 0.0000300000 842763.9623524498 7144.5167690738
0.0010035000 0.0000301000 846956.8194552329 7179.2983665241
0.0010095000 0.0000303000 853246.1076118439 7231.4776498167
0.0010185000 0.0000306000 859535.3857587099 7283.6649322830
0.0010290000 0.0000309000 867921.0949594037 7353.2602919786
0.0010350000 0.0000310000 874210.3831160148 7405.4658535444
0.0010425000 0.0000313000 881547.8842971033 7466.3818289106
0.0010470000 0.0000314000 884692.5233705364 7492.4917137774
0.0010515000 0.0000315000 889933.5985026696 7536.0122991832
0.0010605000 0.0000318000 896222.8766495357 7588.2434406448
0.0010665000 0.0000320000 902512.1648061466 7640.4816601883
0.0010725000 0.0000322000 906705.0169040574 7675.3109000277
0.0010755000 0.0000323000 909849.6609823628 7701.4348452031
0.0010785000 0.0000324000 912994.3050606683 7727.5604630840
0.0010830000 0.0000325000 917187.1621634514 7762.3971791921
0.0010875000 0.0000326000 920331.8012368844 7788.5265931058
0.0010935000 0.0000328000 926621.0893934953 7840.7903395749
0.0010995000 0.0000330000 930813.9414914062 7875.6363121088
0.0011055000 0.0000332000 936055.0116186669 7919.1977254521
0.0011100000 0.0000333000 940247.8687214501 7954.0499448207
0.0011175000 0.0000335000 944440.7158144884 7988.9047802847
0.0011265000 0.0000338000 951778.2119907046 8049.9072464412
0.0011310000 0.0000339000 957019.2871228378 8093.4853832578
0.0011385000 0.0000342000 963308.5702745763 8145.7843680679
0.0011430000 0.0000343000 967501.4273773595 8180.6535199919
0.0011535000 0.0000346000 973790.7005193532 8232.9617861061
0.0011625000 0.0000349000 981128.1966955693 8293.9951017067
0.0011700000 0.0000351000 987417.4798473079 8346.3151876342
0.0011790000 0.0000354000 992658.5399648239 8389.9192027009
0.0011790000 0.0000354000 996851.4120822243 8424.8052048730
0.0011850000 0.0000355000 1002092.4822094850 8468.4157322180
0.0011910000 0.0000357000 1006285.3343073959 8503.3066396743
0.0011985000 0.0000360000 1011526.3994297842 8546.9233776159
0.0012045000 0.0000361000 1016767.4695570450 8590.5435566387
0.0012060000 0.0000362000 1020960.3366695730 8625.4422044374
0.0012135000 0.0000364000 1024104.9657332612 8651.6174037852
0.0012195000 0.0000366000 1030394.2538898721 8703.9715814121
0.0012240000 0.0000367000 1033538.8929633052 8730.1503719144
0.0012300000 0.0000369000 1037731.7450612159 8765.0572104337
0.0012345000 0.0000370000 1042972.8201933492 8808.6936757787
0.0012435000 0.0000373000 1049262.0983402152 8861.0614291520
0.0012525000 0.0000376000 1054503.1584577311 8904.7045408955
0.0012555000 0.0000377000 1057647.8025360366 8930.8919202750
0.0012600000 0.0000378000 1061840.6596388198 8965.8100791271
0.0012615000 0.0000378000 1063937.0906926477 8983.2698875292
0.0012645000 0.0000379000 1067081.7347709532 9009.4604567555
0.0012720000 0.0000382000 1072322.7998933415 9053.1136533220
0.0012840000 0.0000385000 1078612.0680304628 9105.5011780672
0.0012870000 0.0000386000 1082804.9301381183 9140.4285869549
0.0012900000 0.0000387000 1085949.5742164238 9166.6252911926
0.0012960000 0.0000389000 1090142.4263143344 9201.5557162134
0.0013005000 0.0000390000 1093287.0653877675 9227.7546802474
0.0013020000 0.0000391000 1096431.7144709453 9253.9547000652
0.0013095000 0.0000393000 1099576.3435346335 9280.1555172742
0.0013140000 0.0000394000 1104817.4186667670 9323.8258888216
0.0013185000 0.0000396000 1110058.4937989002 9367.4988788839
0.0013200000 0.0000396000 1112154.9248527279 9384.9688082397
0.0013230000 0.0000397000 1113203.1328723331 9393.7038645704
0.0013275000 0.0000398000 1116347.7719457662 9419.9097720233
0.0013320000 0.0000400000 1119492.4110191993 9446.1165935757
0.0013365000 0.0000401000 1122637.0500926322 9472.3243216310
0.0013395000 0.0000402000 1124733.4761415876 9489.7966402427
0.0013425000 0.0000403000 1127878.1202198931 9516.0059042188
0.0013470000 0.0000404000 1131022.7592933262 9542.2160131688
0.0013545000 0.0000406000 1136263.8244157145 9585.9014787341
0.0013620000 0.0000409000 1141504.8895381030 9629.5893538527
0.0013725000 0.0000412000 1146745.9446507464 9673.2795224400
0.0013800000 0.0000414000 1153035.2278024850 9725.7109589783
0.0013845000 0.0000415000 1159324.5209639685 9778.1458012435
0.0013890000 0.0000417000 1162469.1600374014 9804.3643890031
0.0013965000 0.0000419000 1166662.0071304396 9839.3237242935
0.0014010000 0.0000420000 1170854.8642332228 9874.2845690148
0.0014055000 0.0000422000 1173999.5033066559 9900.5060979841
0.0014085000 0.0000423000 1177144.1473849614 9926.7284560115
0.0014130000 0.0000424000 1179240.5684290442 9944.2103928149
0.0014205000 0.0000426000 1183433.4155220827 9979.1753423274
0.0014250000 0.0000427000 1187626.2726248656 10014.1417421671
0.0014280000 0.0000428000 1191819.1347325214 10049.1095363456
0.0014325000 0.0000430000 1194963.7738059543 10075.3361985581
0.0014400000 0.0000432000 1199156.6208989928 10110.3062008478
0.0014475000 0.0000434000 1204397.6860213811 10154.0206026194
0.0014535000 0.0000436000 1207542.3200899416 10180.2501767244
0.0014580000 0.0000437000 1212783.3952220748 10223.9678931756
0.0014655000 0.0000440000 1218024.4603444634 10267.6875121362
0.0014715000 0.0000441000 1222217.3124423740 10302.6646202143
0.0014865000 0.0000446000 1230603.0066284507 10372.6224666670
0.0014970000 0.0000449000 1238988.7158291445 10442.5853071266
0.0015060000 0.0000452000 1245277.9939760107 10495.0605427221
0.0015150000 0.0000454000 1252615.4901522268 10556.2850314858
0.0015240000 0.0000457000 1258904.7682990930 10608.7659459452
0.0015315000 0.0000459000 1264145.8334214813 10652.5019983253
0.0015390000 0.0000462000 1270435.1165732199 10704.9876187242
0.0015525000 0.0000466000 1276724.3797054687 10757.4755634566
0.0015690000 0.0000471000 1287206.5049453729 10844.9610765281
0.0015810000 0.0000474000 1296640.4271705446 10923.7038132965
0.0015900000 0.0000477000 1303977.9233467607 10984.9518266415
0.0015990000 0.0000480000 1311315.4195229770 11046.2029783357
0.0016065000 0.0000482000 1316556.4846453653 11089.9556637674
0.0016125000 0.0000484000 1320749.3367432761 11124.9589334019
0.0016275000 0.0000488000 1330183.2489587027 11203.7198412468
0.0016320000 0.0000490000 1334376.1060614858 11238.7263252550
0.0016395000 0.0000492000 1339617.1711838744 11282.4857226103
0.0016440000 0.0000493000 1342761.8102573073 11308.7420714679
0.0016485000 0.0000495000 1346954.6673600904 11343.7513995775
0.0016530000 0.0000496000 1350099.3064335235 11370.0089754635
0.0016590000 0.0000498000 1354292.1585314341 11405.0198846271
0.0016620000 0.0000499000 1356388.5845803895 11422.5256830976
0.0016665000 0.0000500000 1359533.2236538227 11448.7848077039
0.0016725000 0.0000502000 1362677.8577223832 11475.0443996846
0.0016755000 0.0000503000 1365822.5018006887 11501.3045809065
0.0016800000 0.0000504000 1368967.1408741218 11527.5652225547
0.0016875000 0.0000506000 1373159.9879671601 11562.5801449394
0.0016935000 0.0000508000 1377352.8400650709 11597.5959878231
0.0017040000 0.0000511000 1383642.1132070646 11650.1213406034
0.0017070000 0.0000512000 1386786.7572853700 11676.3848061424
0.0017220000 0.0000517000 1393076.0154127462 11728.9129231225
0.0017220000 0.0000517000 1397268.8875301466 11763.9330002902
0.0017235000 0.0000517000 1398317.1005546243 11772.6881084457
0.0017280000 0.0000518000 1399365.3035693571 11781.4431850427
0.0017355000 0.0000521000 1404606.3686917457 11825.2197623998
0.0017490000 0.0000525000 1410895.6318239945 11877.7532228336
0.0017610000 0.0000528000 1418233.1179904658 11939.0446679679
0.0017835000 0.0000535000 1430811.6592695806 12044.1213294793
0.0017970000 0.0000539000 1441293.7945192298 12131.6907135598
0.0018135000 0.0000544000 1450727.7017297843 12210.5071063798
0.0018225000 0.0000547000 1459113.4159353506 12280.5694535281
0.0018300000 0.0000549000 1465402.6990870889 12333.1181209994
0.0018405000 0.0000552000 1470643.7541997326 12376.9098041818
0.0018525000 0.0000556000 1476933.0223368537 12429.4613173201
0.0018615000 0.0000558000 1483222.3004837199 12482.0145056918
0.0018690000 0.0000561000 1489511.5836354583 12534.5693074838
0.0018765000 0.0000563000 1494752.6487578468 12578.3661271102
0.0018810000 0.0000564000 1497897.2878312799 12604.6447315134
0.0018840000 0.0000565000 1501041.9319095854 12630.9237592735
0.0018885000 0.0000567000 1504186.5709830183 12657.2031243824
0.0018960000 0.0000569000 1507331.2000467065 12683.4827826568
0.0019140000 0.0000574000 1515716.8842230383 12753.5637515809
0.0019305000 0.0000579000 1525150.7914335926 12832.4080748957
0.0019410000 0.0000582000 1532488.2826049363 12893.7337554940
0.0019425000 0.0000583000 1536681.1497174643 12928.7780001219
0.0019485000 0.0000585000 1539825.7837860249 12955.0614604301
0.0019515000 0.0000585000 1542970.4278643304 12981.3453557875
0.0019560000 0.0000587000 1544018.6308790632 12990.1066343772
0.0019560000 0.0000587000 1546115.0669377635 13007.6295586069
0.0019605000 0.0000588000 1547163.2699524963 13016.3909531459
0.0019650000 0.0000590000 1550307.9090259294 13042.6756183836
0.0019680000 0.0000590000 1552404.3350748846 13060.1989199824
0.0019695000 0.0000591000 1554500.7661287123 13077.7224158537
0.0019740000 0.0000592000 1557645.4052021455 13104.0078814023
0.0019860000 0.0000596000 1561838.2372805665 13139.0555293492
0.0019950000 0.0000599000 1567079.2973980824 13182.8660981557
0.0020070000 0.0000602000 1573368.5655352038 13235.4399692979
0.0020175000 0.0000605000 1579657.8386771975 13288.0152004638
0.0020250000 0.0000607000 1583850.6857702357 13323.0660652533
0.0020250000 0.0000607000 1585947.1218289358 13340.5918178999
0.0020250000 0.0000607000 1588043.5578876361 13358.1177135760
0.0020280000 0.0000608000 1589091.7659072413 13366.8806312112
0.0020400000 0.0000612000 1593284.5979856623 13401.9326565157
0.0020505000 0.0000615000 1598525.6530983059 13445.7486066578
0.0020625000 0.0000619000 1605863.1392647773 13507.0924770988
0.0020715000 0.0000621000 1611104.1993822933 13550.9105503381
0.0020775000 0.0000623000 1615297.0514802039 13585.9656569226
0.0020865000 0.0000626000 1619489.8935683698 13621.0212215075
0.0020925000 0.0000628000 1623682.7456662806 13656.0774072645
0.0021030000 0.0000631000 1628923.8007789240 13699.8983053582
0.0021120000 0.0000634000 1635213.0789257903 13752.4845723496
0.0021225000 0.0000637000 1640454.1340384337 13796.3072759946
0.0021360000 0.0000641000 1646743.3971706827 13848.8955614652
0.0021450000 0.0000644000 1653032.6753175487 13901.4851231211
0.0021510000 0.0000645000 1657225.5274154593 13936.5454637123
0.0021540000 0.0000646000 1660370.1714937650 13962.8410905240
0.0021660000 0.0000650000 1664563.0035721860 13997.9021394498
0.0021720000 0.0000652000 1669804.0736994466 14041.7293976635
0.0021825000 0.0000655000 1675045.1288120903 14085.5572969423
0.0021840000 0.0000655000 1677141.5598659180 14103.0887450181
0.0021870000 0.0000656000 1679237.9859148734 14120.6202723131
0.0021975000 0.0000659000 1683430.8229981668 14155.6835627479
0.0021990000 0.0000660000 1685527.2540519945 14173.2154923795
0.0022065000 0.0000662000 1687623.6650863327 14190.7473738957
0.0022140000 0.0000664000 1691816.5121793710 14225.8117022119
0.0022230000 0.0000667000 1696009.3542675369 14260.8764605034
0.0022305000 0.0000669000 1700202.2013605752 14295.9417289865
0.0022365000 0.0000671000 1704395.0534584860 14331.0075042301
0.0022455000 0.0000674000 1709636.1135760020 14374.8403300340
0.0022500000 0.0000675000 1712780.7526494348 14401.1403940146
0.0022560000 0.0000677000 1715925.3867179956 14427.4406719708
0.0022635000 0.0000679000 1719070.0157816838 14453.7411624998
0.0022710000 0.0000681000 1722214.6448453721 14480.0419060669
0.0022950000 0.0000688000 1731648.5270315642 14558.9455994348
0.0023040000 0.0000691000 1738986.0232077802 14620.3169509003
0.0023055000 0.0000692000 1741082.4542616080 14637.8518978699
0.0023085000 0.0000693000 1743178.8803105634 14655.3869112560
0.0023115000 0.0000693000 1745275.3063595188 14672.9220325202
0.0023205000 0.0000696000 1748419.9304183347 14699.2247903005
0.0023340000 0.0000700000 1753660.9755212332 14743.0632957507
0.0023430000 0.0000703000 1758902.0356387491 14786.9025890803
0.0023640000 0.0000709000 1767287.7098053361 14857.0466372211
0.0023745000 0.0000712000 1774625.2009766800 14918.4242590001
0.0023835000 0.0000715000 1779866.2610941960 14962.2661435457
0.0023820000 0.0000715000 1780914.4841284184 14971.0346887573
0.0023820000 0.0000715000 1781962.7021577684 14979.8032174100
0.0023835000 0.0000715000 1783010.9151822461 14988.5717294588
0.0023865000 0.0000716000 1783010.9051725015 14988.5716457438
0.0023925000 0.0000718000 1785107.3212117120 15006.1086617222
0.0024060000 0.0000722000 1790348.3663146105 15049.9516824145
0.0024225000 0.0000727000 1797685.8374664646 15111.3330231414
0.0024315000 0.0000729000 1802926.8975839806 15155.1776546161
0.0024375000 0.0000731000 1807119.7496818914 15190.2538325552
0.0024555000 0.0000737000 1812360.7797701727 15234.0993066139
0.0024795000 0.0000744000 1823891.0980150651 15330.5618907286
0.0024915000 0.0000747000 1831228.5841815365 15391.9487507024
0.0025065000 0.0000752000 1837517.8423089129 15444.5668361798
0.0025260000 0.0000758000 1845903.5214803722 15514.7255864486
0.0025440000 0.0000763000 1854289.2056567040 15584.8858335012
0.0025545000 0.0000766000 1860578.4787986977 15637.5070455362
0.0025740000 0.0000772000 1867915.9399408067 15698.8992668387
0.0025980000 0.0000779000 1877349.8221269990 15777.8337307879
0.0026145000 0.0000784000 1885735.5113082032 15847.9993042726
0.0026325000 0.0000790000 1894121.1954845348 15918.1662009432
0.0026505000 0.0000795000 1902506.8796608667 15988.3344446865
0.0026715000 0.0000801000 1909844.3357981034 16049.7326025511
0.0026880000 0.0000806000 1917181.8069499575 16111.1318922225
0.0027120000 0.0000814000 1926615.6891361496 16190.0752183955
0.0027285000 0.0000819000 1933953.1602880037 16251.4767651851
0.0027450000 0.0000824000 1941290.6314398579 16312.8792811605
0.0027675000 0.0000830000 1949676.3006015723 16383.0546562129
0.0027945000 0.0000838000 1959110.1727780197 16462.0033822082
0.0028050000 0.0000842000 1965399.4459200134 16514.6369333107
0.0028140000 0.0000844000 1969592.2880081790 16549.7262889119
0.0028320000 0.0000850000 1974833.3180964605 16593.5882161577
0.0028500000 0.0000855000 1983219.0022727924 16663.7685659262
0.0028620000 0.0000859000 1987411.8343512134 16698.8590983197
0.0028680000 0.0000860000 1990556.4684197740 16725.1772728946
0.0028755000 0.0000863000 1992652.8794541119 16742.7227156802
0.0028845000 0.0000865000 1995797.5035129278 16769.0410782575
0.0028965000 0.0000869000 1999990.3355913488 16804.1324802861
0.0029115000 0.0000873000 2005231.3756893752 16847.9971351545
0.0029190000 0.0000876000 2008376.0047530632 16874.3161832020
0.0029325000 0.0000880000 2012568.8318266119 16909.4083967755
0.0029370000 0.0000881000 2014665.2528706947 16926.9546718418
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029400000 0.0000882000 2016761.6789196501 16944.5010588076
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029400000 0.0000882000 2016761.6789196501 16944.5010588076
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029385000 0.0000882000 2016761.6839245227 16944.5011006895
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029370000 0.0000881000 2016761.6889293951 16944.5011425657
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029370000 0.0000881000 2015713.4709000450 16935.7278984650
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029340000 0.0000880000 2016761.6989391400 16944.5012263238
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2016761.6939342674 16944.5011844477
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029355000 0.0000881000 2015713.4759049173 16935.7279403469
0.0029340000 0.0000880000 2015713.4809097897 16935.7279822230
0.0029310000 0.0000879000 2015713.4909195346 16935.7280659810
0.0029310000 0.0000879000 2015713.4909195346 16935.7280659810
0.0029295000 0.0000879000 2014665.2778950569 16926.9548812392
0.0029295000 0.0000879000 2015713.4959244072 16935.7281078628
0.0029250000 0.0000877000 2014665.2929096741 16926.9550068730
0.0029235000 0.0000877000 2014665.2979145467 16926.9550487549
0.0029220000 0.0000877000 2013617.0848900690 16918.1818815172
0.0029205000 0.0000876000 2013617.0898949413 16918.1819233932
0.0029190000 0.0000876000 2013617.0948998139 16918.1819652749
0.0029175000 0.0000875000 2013617.0999046862 16918.1820071509
0.0029175000 0.0000875000 2012568.8818753362 16909.4088155631
0.0029160000 0.0000875000 2012568.8868802085 16909.4088574447
0.0029130000 0.0000874000 2013617.1149193035 16918.1821327904
0.0029100000 0.0000873000 2011520.6888703480 16900.6358509308
0.0029040000 0.0000871000 2011520.7088898378 16900.6360184457
0.0029025000 0.0000871000 2011520.7138947102 16900.6360603273
0.0029010000 0.0000870000 2010472.5008702325 16891.8629457601
0.0028995000 0.0000870000 2010472.5058751050 16891.8629876416
0.0028995000 0.0000870000 2010472.5058751050 16891.8629876416
0.0028980000 0.0000869000 2010472.5108799774 16891.8630295174
0.0028965000 0.0000869000 2010472.5158848499 16891.8630713990
0.0028980000 0.0000869000 2010472.5108799774 16891.8630295174
0.0028965000 0.0000869000 2009424.2978554997 16883.0899325696
0.0028935000 0.0000868000 2009424.3078652446 16883.0900163268
0.0028935000 0.0000868000 2009424.3078652446 16883.0900163268
0.0028935000 0.0000868000 2009424.3078652446 16883.0900163268
0.0028935000 0.0000868000 2009424.3078652446 16883.0900163268
0.0028905000 0.0000867000 2009424.3178749895 16883.0901000840
0.0028905000 0.0000867000 2009424.3178749895 16883.0901000840
0.0028890000 0.0000867000 2009424.3228798618 16883.0901419654
0.0028905000 0.0000867000 2008376.0998456394 16874.3169788957
0.0028875000 0.0000866000 2008376.1098553841 16874.3170626527
0.0028860000 0.0000866000 2008376.1148602567 16874.3171045341
0.0028845000 0.0000865000 2007327.9018357790 16865.5440428902
0.0028785000 0.0000864000 2006279.7038259185 16856.7711245862
0.0028710000 0.0000861000 2006279.7288502806 16856.7713339753
0.0028710000 0.0000861000 2005231.5108209306 16847.9982658756
0.0028680000 0.0000860000 2005231.5208306755 16847.9983496323
0.0028650000 0.0000859000 2005231.5308404202 16847.9984333889
0.0028650000 0.0000859000 2004183.3128110701 16839.2253830408
0.0028650000 0.0000859000 2004183.3128110701 16839.2253830408
0.0028620000 0.0000859000 2004183.3228208150 16839.2254668029
0.0028620000 0.0000859000 2003135.1047914650 16830.4524342343
0.0028590000 0.0000858000 2004183.3328305599 16839.2255505595
0.0028560000 0.0000857000 2003135.1248109546 16830.4526017470
0.0028545000 0.0000856000 2002086.9117864768 16821.6796288607
0.0028515000 0.0000855000 2002086.9217962218 16821.6797126169
0.0028500000 0.0000855000 2001038.7087717440 16812.9067575713
0.0028485000 0.0000855000 2001038.7137766164 16812.9067994522
0.0028425000 0.0000853000 1999990.5157667561 16804.1339879006
0.0028410000 0.0000852000 1999990.5207716285 16804.1340297758
0.0028380000 0.0000851000 1998942.3127520233 16795.3611523590
0.0028320000 0.0000850000 1998942.3327715129 16795.3613198763
0.0028290000 0.0000849000 1996845.9067225575 16777.8155350718
0.0028230000 0.0000847000 1995797.7087126973 16769.0427952515
0.0028215000 0.0000846000 1995797.7137175696 16769.0428371264
0.0028185000 0.0000846000 1994749.5056979645 16760.2700315597
0.0028170000 0.0000845000 1994749.5107028368 16760.2700734345
0.0028155000 0.0000845000 1994749.5157077091 16760.2701153149
0.0028155000 0.0000845000 1994749.5157077091 16760.2701153149
0.0028095000 0.0000843000 1993701.3176978489 16751.4974115293
0.0028080000 0.0000842000 1992653.1046733712 16742.7246001684
0.0028005000 0.0000840000 1990556.6936390330 16725.1791573813
0.0027900000 0.0000837000 1988460.2926144397 16707.6338709303
0.0027795000 0.0000834000 1987412.1096191967 16698.8614015654
0.0027750000 0.0000832000 1985315.6885751137 16681.3160569019
0.0027705000 0.0000831000 1984267.4855603809 16672.5434748088
0.0027660000 0.0000830000 1983219.2825456480 16663.7709110335
0.0027630000 0.0000829000 1982171.0745260427 16654.9983237254
0.0027570000 0.0000827000 1982171.0945455325 16654.9984912322
0.0027540000 0.0000826000 1981122.8865259271 16646.2259222996
0.0027465000 0.0000824000 1979026.4754915892 16628.6808815577
0.0027375000 0.0000821000 1976930.0694621236 16611.1359565421
0.0027330000 0.0000820000 1975881.8664473908 16602.3635218049
