#H err_H B err_B
-65063567.9306490421 2598725.6417324203 19.5000000000 0.5850000000
-55053838.8053726032 2198921.7858603573 16.5000000000 0.4950000000
-33366086.6020744964 1332680.0879881382 10.0000000000 0.3000000000
-16683200.5337416511 666340.3208228942 5.0000000000 0.1500000000
-8341755.9272481836 333170.4344781609 2.5000000000 0.0750000000
-1668598.9841917751 66634.5232463419 0.5000000000 0.0150000000
1667976.3426823411 66633.4270293976 -0.5000000000 0.0150000000
8341133.2857387504 333169.3382604253 -2.5000000000 0.0750000000
16682581.0368863046 666339.2301415134 -5.0000000000 0.1500000000
21687440.8825433925 866241.1497713688 -6.5000000000 0.1950000000
26692307.0175086558 1066143.0804746447 -8.0000000000 0.2400000000
31697176.2971280068 1266045.0167146954 -9.5000000000 0.2850000000
36702039.2874391824 1465946.9418821663 -11.0000000000 0.3300000000
45043483.8939326480 1799116.8282343820 -13.5000000000 0.4050000000
53384925.3557720259 2132286.7090503960 -16.0000000000 0.4800000000
65062945.2891396061 2598724.5455148672 -19.5000000000 0.5850000000
76740968.3671612740 3065162.3875159072 -23.0000000000 0.6900000000
85082409.8290006667 3398332.2683322127 -25.5000000000 0.7650000000
93423854.4354941249 3731502.1546849809 -28.0000000000 0.8400000000
103433586.7054246515 4131306.0160937612 -31.0000000000 0.9300000000
115111606.6387922317 4597743.8525585560 -34.5000000000 1.0350000000
120116475.9184115827 4797645.7887994070 -36.0000000000 1.0800000000
126789629.7168139070 5064181.6945598153 -38.0000000000 1.1400000000
131794492.7071250826 5264083.6197277959 -39.5000000000 1.1850000000
136799361.9867444336 5463985.5559686590 -41.0000000000 1.2300000000
143472512.6404926777 5730521.4561926397 -43.0000000000 1.2900000000
151813960.3916402161 6063691.3480819436 -45.5000000000 1.3650000000
158487117.3346966207 6330227.2593788160 -47.5000000000 1.4250000000
160155408.1427877843 6396861.2399712550 -48.0000000000 1.4400000000
161823692.6615707576 6463495.2094908105 -48.5000000000 1.4550000000
166828565.0858441889 6663397.1512681320 -50.0000000000 1.5000000000
168496849.6046271622 6730031.1207876876 -50.5000000000 1.5150000000
170165137.2680642009 6796665.0958436849 -51.0000000000 1.5300000000
175170003.4030294716 6996567.0265481239 -52.5000000000 1.5750000000
178506581.8745576739 7129834.9821965648 -53.5000000000 1.6050000000
183511448.0095229447 7329736.9129010057 -55.0000000000 1.6500000000
186848026.4810511470 7463004.8685494475 -56.0000000000 1.6800000000
188516317.2891422808 7529638.8491418911 -56.5000000000 1.6950000000
188516314.1444882154 7529638.8436054476 -56.5000000000 1.6950000000
191852892.6160164177 7662906.7992538894 -57.5000000000 1.7250000000
193521183.4241075516 7729540.7798463339 -58.0000000000 1.7400000000
195189471.0875446200 7796174.7549023321 -58.5000000000 1.7550000000
198526052.7037269175 7929442.7160872221 -59.5000000000 1.7850000000
200194334.0778557956 7996076.6800703341 -60.0000000000 1.8000000000
205199200.2128210664 8195978.6107747778 -61.5000000000 1.8450000000
210204066.3477863073 8395880.5414792243 -63.0000000000 1.8900000000
213540644.8193145096 8529148.4971276689 -64.0000000000 1.9200000000
216877226.4354968071 8662416.4583125599 -65.0000000000 1.9500000000
218545514.0989338756 8729050.4333685599 -65.5000000000 1.9650000000
220213804.9070250094 8795684.4139610063 -66.0000000000 1.9800000000
223550380.2338991165 8928952.3640730083 -67.0000000000 2.0100000000
226886955.5607732534 9062220.3141850103 -68.0000000000 2.0400000000
230223534.0323014557 9195488.2698334567 -69.0000000000 2.0700000000
235228397.0226126313 9395390.1950014625 -70.5000000000 2.1150000000
241901553.9656690359 9661926.1062983572 -72.5000000000 2.1750000000
246906413.8113261163 9861828.0259299167 -74.0000000000 2.2200000000
251911283.0909454823 10061729.9621708132 -75.5000000000 2.2650000000
256916152.3705648184 10261631.8984117080 -77.0000000000 2.3100000000
261921018.5055300891 10461533.8291161601 -78.5000000000 2.3550000000
265257596.9770582914 10594801.7847646084 -79.5000000000 2.3850000000
270262456.8227154016 10794703.7043961696 -81.0000000000 2.4300000000
275267326.1023347378 10994605.6406370662 -82.5000000000 2.4750000000
278603901.4292088747 11127873.5907490719 -83.5000000000 2.5050000000
283608770.7088282108 11327775.5269899685 -85.0000000000 2.5500000000
285277058.3722652793 11394409.5020459704 -85.5000000000 2.5650000000
288613636.8437934518 11527677.4576944225 -86.5000000000 2.5950000000
293618499.8341046572 11727579.3828624282 -88.0000000000 2.6400000000
298623362.8244158030 11927481.3080304358 -89.5000000000 2.6850000000
308633095.0943463445 12327285.1694393437 -92.5000000000 2.7750000000
315306248.8927486539 12593821.0751997996 -94.5000000000 2.8350000000
321979405.8358050585 12860356.9864967056 -96.5000000000 2.8950000000
330320847.2976444364 13193526.8673131634 -99.0000000000 2.9700000000
336994007.3853549361 13460062.7841465157 -101.0000000000 3.0300000000
341998873.5203201771 13659964.7148509733 -102.5000000000 3.0750000000
348672024.1740684509 13926500.6150749810 -104.5000000000 3.1350000000
360350040.9627819061 14392938.4460034464 -108.0000000000 3.2400000000
368691488.7139294744 14726108.3378928062 -110.5000000000 3.3150000000
372028060.8961495161 14859376.2824683636 -111.5000000000 3.3450000000
377032936.4650770426 15059278.2297821641 -113.0000000000 3.3900000000
380369508.6472970843 15192546.1743577216 -114.0000000000 3.4200000000
387042662.4456993937 15459082.0801181812 -116.0000000000 3.4800000000
393715809.9547935128 15725617.9748057425 -118.0000000000 3.5400000000
403725545.3693781495 16125421.8417511061 -121.0000000000 3.6300000000
413735277.6393086910 16525225.7031600196 -124.0000000000 3.7200000000
422076719.1011480689 16858395.5839764848 -126.5000000000 3.7950000000
428749872.8995503783 17124931.4897369407 -128.5000000000 3.8550000000
433754742.1791697145 17324833.4259778485 -130.0000000000 3.9000000000
437091323.7953520417 17458101.3871627524 -131.0000000000 3.9300000000
442096186.7856631875 17658003.3123307601 -132.5000000000 3.9750000000
447101049.7759743929 17857905.2374987714 -134.0000000000 4.0200000000
457110778.9012507796 18257709.0933712386 -137.0000000000 4.1100000000
472125380.4508006573 18857414.8910210617 -141.5000000000 4.2450000000
480466821.9126400352 19190584.7718375251 -144.0000000000 4.3200000000
487139978.8556964397 19457120.6831344329 -146.0000000000 4.3800000000
493813132.6540988088 19723656.5888948962 -148.0000000000 4.4400000000
503822861.7793751955 20123460.4447673634 -151.0000000000 4.5300000000
517169169.3761798739 20656532.2562882863 -155.0000000000 4.6500000000
527178901.6461104155 21056336.1176972054 -158.0000000000 4.7400000000
538856921.5794780254 21522773.9541621245 -161.5000000000 4.8450000000
550534938.3681914806 21989211.7850905955 -165.0000000000 4.9500000000
567217827.5811784267 22655551.5577964261 -170.0000000000 5.1000000000
578895841.2252378464 23121989.3831884488 -173.5000000000 5.2050000000
592242155.1113506556 23655061.2057822719 -177.5000000000 5.3250000000
600583599.7178441286 23988231.0921351872 -180.0000000000 5.4000000000
610593335.1324286461 24388034.9590805583 -183.0000000000 5.4900000000
617266485.7861769199 24654570.8593045697 -185.0000000000 5.5500000000
623939645.8738874197 24921106.7761379294 -187.0000000000 5.6100000000
628944508.8641985655 25121008.7013059370 -188.5000000000 5.6550000000
640622528.7975661755 25587446.5377708599 -192.0000000000 5.7600000000
650632261.0674967766 25987250.3991797790 -195.0000000000 5.8500000000
655637127.2024619579 26187152.3298842385 -196.5000000000 5.8950000000
660641996.4820812941 26387054.2661251463 -198.0000000000 5.9400000000
662310284.1455184221 26453688.2411811538 -198.5000000000 5.9550000000
667315150.2804836035 26653590.1718856096 -200.0000000000 6.0000000000
672320013.2707948685 26853492.0970536210 -201.5000000000 6.0450000000
677324882.5504142046 27053394.0332945324 -203.0000000000 6.0900000000
680661457.8772883415 27186661.9834065363 -204.0000000000 6.1200000000
685666327.1569076777 27386563.9196474440 -205.5000000000 6.1650000000
690671190.1472188234 27586465.8448154591 -207.0000000000 6.2100000000
700680919.2724952698 27986269.7006879263 -210.0000000000 6.3000000000
707354076.2155516148 28252805.6119848415 -212.0000000000 6.3600000000
712358939.2058628798 28452707.5371528491 -213.5000000000 6.4050000000
719032096.1489192247 28719243.4484497644 -215.5000000000 6.4650000000
722368674.6204473972 28852511.4040982239 -216.5000000000 6.4950000000
729041825.2741956711 29119047.3043222316 -218.5000000000 6.5550000000
739051548.1101639271 29518851.1491218023 -221.5000000000 6.6450000000
757402724.9865880013 30251824.8968836367 -227.0000000000 6.8100000000
770749035.7280466557 30784896.7139410153 -231.0000000000 6.9300000000
780758767.9979772568 31184700.5753499307 -234.0000000000 7.0200000000
784095349.6141594648 31317968.5365348421 -235.0000000000 7.0500000000
787431931.2303417921 31451236.4977197461 -236.0000000000 7.0800000000
789100218.8937788010 31517870.4727757536 -236.5000000000 7.0950000000
790768509.7018699646 31584504.4533682056 -237.0000000000 7.1100000000
792436800.5099611282 31651138.4339606613 -237.5000000000 7.1250000000
794105081.8840900660 31717772.3979437649 -238.0000000000 7.1400000000
797441647.7770018578 31851040.3314464167 -239.0000000000 7.1700000000
817461109.1722087860 32650648.0487278067 -245.0000000000 7.3500000000
830807423.0583215952 33183719.8713216335 -249.0000000000 7.4700000000
840817149.0389440060 33583523.7216576561 -252.0000000000 7.5600000000
862504901.2422420979 34449765.4195315018 -258.5000000000 7.7550000000
877519493.3578296900 35049471.2005719766 -263.0000000000 7.8900000000
889197525.8698136806 35515909.0591827035 -266.5000000000 7.9950000000
892534104.3413418531 35649177.0148311630 -267.5000000000 8.0250000000
894202392.0047788620 35715810.9898871630 -268.0000000000 8.0400000000
900875542.6585271358 35982346.8901111782 -270.0000000000 8.1000000000
907548693.3122754097 36248882.7903351933 -272.0000000000 8.1600000000
915890141.0634229183 36582052.6822245568 -274.5000000000 8.2350000000
920895004.0537340641 36781954.6073925644 -276.0000000000 8.2800000000
927568160.9967905283 37048490.5186894760 -278.0000000000 8.3400000000
932573023.9871016741 37248392.4438574910 -279.5000000000 8.3850000000
935909605.6032840014 37381660.4050423950 -280.5000000000 8.4150000000
940914474.8829033375 37581562.3412833139 -282.0000000000 8.4600000000
947587619.2473434210 37848098.2304344252 -284.0000000000 8.5200000000
952592491.6716167927 38048000.1722117811 -285.5000000000 8.5650000000
952592494.8162709475 38048000.1777482331 -285.5000000000 8.5650000000
954260785.6243621111 38114634.1583406851 -286.0000000000 8.5800000000
954260782.4797079563 38114634.1528042331 -286.0000000000 8.5800000000
955929073.2877991199 38181268.1333966926 -286.5000000000 8.5950000000
954260785.6243621111 38114634.1583406851 -286.0000000000 8.5800000000
955929073.2877991199 38181268.1333966926 -286.5000000000 8.5950000000
955929070.1431450844 38181268.1278602406 -286.5000000000 8.5950000000
957597360.9512362480 38247902.1084526926 -287.0000000000 8.6100000000
965938799.2684215307 38581071.9837327152 -289.5000000000 8.6850000000
977616806.6231727600 39047509.7980518341 -293.0000000000 8.7900000000
994299686.4021973610 39713849.5541483164 -298.0000000000 8.9400000000
1007646003.4329643250 40246921.3822785988 -302.0000000000 9.0600000000
1020992304.7404607534 40779993.1827266216 -306.0000000000 9.1800000000
1036006900.0007025003 41379698.9693035558 -310.5000000000 9.3150000000
1051021495.2609441280 41979404.7558804825 -315.0000000000 9.4500000000
1067704375.0399688482 42645744.5119769722 -320.0000000000 9.6000000000
1081050688.9260816574 43178816.3345708027 -324.0000000000 9.7200000000
1087723845.8691380024 43445352.2458677068 -326.0000000000 9.7800000000
1094396999.6675403118 43711888.1516281739 -328.0000000000 9.8400000000
1102738447.4186878204 44045058.0435175374 -330.5000000000 9.9150000000
1112748170.2546560764 44444861.8883171156 -333.5000000000 10.0050000000
1122757902.5245866776 44844665.7497260347 -336.5000000000 10.0950000000
1132767634.7945172787 45244469.6111349538 -339.5000000000 10.1850000000
1152787086.7557618618 46044077.3118069991 -345.5000000000 10.3650000000
1164465106.6891295910 46510515.1482719183 -349.0000000000 10.4700000000
1174474842.1037142277 46910319.0152172893 -352.0000000000 10.5600000000
1184484574.3736445904 47310122.8766262159 -355.0000000000 10.6500000000
1192826012.6908299923 47643292.7519062310 -357.5000000000 10.7250000000
1202835741.8161063194 48043096.6077786908 -360.5000000000 10.8150000000
1212845474.0860369205 48442900.4691876173 -363.5000000000 10.9050000000
1219518631.0290932655 48709436.3804845363 -365.5000000000 10.9650000000
1227860072.4909327030 49042606.2613009959 -368.0000000000 11.0400000000
1234533226.2893350124 49309142.1670614704 -370.0000000000 11.1000000000
1239538092.4243001938 49509044.0977659300 -371.5000000000 11.1450000000
1246211246.2227025032 49775580.0035263896 -373.5000000000 11.2050000000
1251216109.2130136490 49975481.9286943972 -375.0000000000 11.2500000000
1261225838.3382902145 50375285.7845668718 -378.0000000000 11.3400000000
1272903855.1270036697 50841723.6154953465 -381.5000000000 11.4450000000
1279577012.0700600147 51108259.5267922655 -383.5000000000 11.5050000000
1284581878.2050254345 51308161.4574967250 -385.0000000000 11.5500000000
1287918459.8212077618 51441429.4186816365 -386.0000000000 11.5800000000
1291255035.1480817795 51574697.3687936366 -387.0000000000 11.6100000000
1294591613.6196100712 51707965.3244420961 -388.0000000000 11.6400000000
1297928185.8018300533 51841233.2690176517 -389.0000000000 11.6700000000
1302933051.9367952347 52041135.1997221112 -390.5000000000 11.7150000000
1307937914.9271063805 52241037.1248901188 -392.0000000000 11.7600000000
1312942781.0620718002 52440939.0555945784 -393.5000000000 11.8050000000
1317947647.1970369816 52640840.9862990379 -395.0000000000 11.8500000000
1321284225.6685652733 52774108.9419474974 -396.0000000000 11.8800000000
1324620797.8507852554 52907376.8865230605 -397.0000000000 11.9100000000
1329625660.8410964012 53107278.8116910681 -398.5000000000 11.9550000000
1336298820.9288067818 53373814.7285244241 -400.5000000000 12.0150000000
1337967105.4475898743 53440448.6980439872 -401.0000000000 12.0300000000
1344640259.2459921837 53706984.6038044468 -403.0000000000 12.0900000000
1347976831.4282121658 53840252.5483800024 -404.0000000000 12.1200000000
1354649988.3712685108 54106788.4596769214 -406.0000000000 12.1800000000
1361323135.8803627491 54373324.3543644771 -408.0000000000 12.2400000000
1366328011.4492902756 54573226.3016782925 -409.5000000000 12.2850000000
1371332874.4396014214 54773128.2268463001 -411.0000000000 12.3300000000
1373001158.9583845139 54839762.1963658556 -411.5000000000 12.3450000000
1376337737.4299125671 54973030.1520143151 -412.5000000000 12.3750000000
1379674312.7567868233 55106298.1021263227 -413.5000000000 12.4050000000
1383010894.3729691505 55239566.0633112341 -414.5000000000 12.4350000000
1386347466.5551891327 55372834.0078867823 -415.5000000000 12.4650000000
1389684041.8820631504 55506101.9579987898 -416.5000000000 12.4950000000
1393020623.4982454777 55639369.9191837013 -417.5000000000 12.5250000000
1396357198.8251194954 55772637.8692957014 -418.5000000000 12.5550000000
1401362061.8154308796 55972539.7944637164 -420.0000000000 12.6000000000
1404698637.1423048973 56105807.7445757240 -421.0000000000 12.6300000000
1406366924.8057420254 56172441.7196317241 -421.5000000000 12.6450000000
1408035215.6138331890 56239075.7002241760 -422.0000000000 12.6600000000
1409703503.2772700787 56305709.6752801910 -422.5000000000 12.6750000000
1413040081.7487983704 56438977.6309286430 -423.5000000000 12.7050000000
1416376660.2203266621 56572245.5865770951 -424.5000000000 12.7350000000
1419713232.4025466442 56705513.5311526582 -425.5000000000 12.7650000000
1421381520.0659837723 56772147.5062086508 -426.0000000000 12.7800000000
1423049810.8740746975 56838781.4868011102 -426.5000000000 12.7950000000
1424718098.5375118256 56905415.4618571177 -427.0000000000 12.8100000000
1426386383.0562949181 56972049.4313766658 -427.5000000000 12.8250000000
1428054673.8643860817 57038683.4119691178 -428.0000000000 12.8400000000
1431391252.3359141350 57171951.3676175773 -429.0000000000 12.8700000000
1434727827.6627883911 57305219.3177295923 -430.0000000000 12.9000000000
1438064396.7003543377 57438487.2567686886 -431.0000000000 12.9300000000
1443069262.8353195190 57638389.1874731556 -432.5000000000 12.9750000000
1449742416.6337218285 57904925.0932336152 -434.5000000000 13.0350000000
1453078995.1052501202 58038193.0488820747 -435.5000000000 13.0650000000
1456415570.4321241379 58171460.9989940748 -436.5000000000 13.0950000000
1461420439.7117435932 58371362.9352349937 -438.0000000000 13.1400000000
1464757011.8939635754 58504630.8798105419 -439.0000000000 13.1700000000
1469761878.0289287567 58704532.8105150089 -440.5000000000 13.2150000000
1473098453.3558030128 58837800.7606270164 -441.5000000000 13.2450000000
1476435028.6826770306 58971068.7107390165 -442.5000000000 13.2750000000
1481439891.6729881763 59170970.6359070316 -444.0000000000 13.3200000000
1489781333.1348276138 59504140.5167234987 -446.5000000000 13.3950000000
1496454490.0778839588 59770676.4280204102 -448.5000000000 13.4550000000
1503127637.5869781971 60037212.3227079734 -450.5000000000 13.5150000000
1509800788.2407264709 60303748.2229319811 -452.5000000000 13.5750000000
1514805654.3756916523 60503650.1536364481 -454.0000000000 13.6200000000
1519810520.5106568336 60703552.0843409076 -455.5000000000 13.6650000000
1524815386.6456222534 60903454.0150453746 -457.0000000000 13.7100000000
1529820249.6359333992 61103355.9402133897 -458.5000000000 13.7550000000
1534825112.6262445450 61303257.8653813899 -460.0000000000 13.8000000000
1539829978.7612097263 61503159.7960858494 -461.5000000000 13.8450000000
1544834841.7515208721 61703061.7212538645 -463.0000000000 13.8900000000
1549839707.8864862919 61902963.6519583315 -464.5000000000 13.9350000000
1553176283.2133603096 62036231.6020703316 -465.5000000000 13.9650000000
1558181143.0590174198 62236133.5217018872 -467.0000000000 14.0100000000
1563186015.4832909107 62436035.4634792507 -468.5000000000 14.0550000000
1566522590.8101649284 62569303.4135912582 -469.5000000000 14.0850000000
1569859169.2816932201 62702571.3692397177 -470.5000000000 14.1150000000
1573195741.4639132023 62835839.3138152659 -471.5000000000 14.1450000000
1574864032.2720043659 62902473.2944077253 -472.0000000000 14.1600000000
1576532319.9354414940 62969107.2694637328 -472.5000000000 14.1750000000
1578200607.5988783836 63035741.2445197329 -473.0000000000 14.1900000000
1579868898.4069695473 63102375.2251121849 -473.5000000000 14.2050000000
1581537189.2150607109 63169009.2057046443 -474.0000000000 14.2200000000
1581537186.0704066753 63169009.2001681924 -474.0000000000 14.2200000000
1583205473.7338438034 63235643.1752241999 -474.5000000000 14.2350000000
1584873761.3972806931 63302277.1502801925 -475.0000000000 14.2500000000
1584873761.3972806931 63302277.1502801925 -475.0000000000 14.2500000000
1588210336.7241549492 63435545.1003922075 -476.0000000000 14.2800000000
1589878627.5322461128 63502179.0809846520 -476.5000000000 14.2950000000
1591546915.1956830025 63568813.0560406670 -477.0000000000 14.3100000000
1594883490.5225572586 63702081.0061526671 -478.0000000000 14.3400000000
1598220065.8494312763 63835348.9562646598 -479.0000000000 14.3700000000
1599888356.6575224400 63901982.9368571267 -479.5000000000 14.3850000000
1599888356.6575224400 63901982.9368571267 -479.5000000000 14.3850000000
1601556644.3209595680 63968616.9119131342 -480.0000000000 14.4000000000
1603224935.1290507317 64035250.8925055787 -480.5000000000 14.4150000000
1603224928.8397424221 64035250.8814326748 -480.5000000000 14.4150000000
1603224928.8397424221 64035250.8814326748 -480.5000000000 14.4150000000
1604893216.5031795502 64101884.8564886823 -481.0000000000 14.4300000000
1608229794.9747078419 64235152.8121371418 -482.0000000000 14.4600000000
1611566370.3015818596 64368420.7622491494 -483.0000000000 14.4900000000
1614902942.4838018417 64501688.7068247050 -484.0000000000 14.5200000000
1621576096.2822041512 64768224.6125851646 -486.0000000000 14.5800000000
1626580959.2725152969 64968126.5377531797 -487.5000000000 14.6250000000
1629917540.8886976242 65101394.4989380836 -488.5000000000 14.6550000000
1633254119.3602259159 65234662.4545865506 -489.5000000000 14.6850000000
1633254116.2155718803 65234662.4490500987 -489.5000000000 14.6850000000
1634922400.7343547344 65301296.4185696468 -490.0000000000 14.7000000000
1638258979.2058830261 65434564.3742181063 -491.0000000000 14.7300000000
1639927266.8693199158 65501198.3492741063 -491.5000000000 14.7450000000
1643263845.3408482075 65634466.3049225658 -492.5000000000 14.7750000000
1644932136.1489393711 65701100.2855150104 -493.0000000000 14.7900000000
1644932133.0042853355 65701100.2799785659 -493.0000000000 14.7900000000
1646600423.8123764992 65767734.2605710253 -493.5000000000 14.8050000000
1648268717.7651216984 65834368.2466999292 -494.0000000000 14.8200000000
1648268711.4758133888 65834368.2356270254 -494.0000000000 14.8200000000
1649936999.1392505169 65901002.2106830254 -494.5000000000 14.8350000000
1651605280.5133793354 65967636.1746661291 -495.0000000000 14.8500000000
1654941858.9849076271 66100904.1303145885 -496.0000000000 14.8800000000
1656610143.5036907196 66167538.0998341441 -496.5000000000 14.8950000000
1659946725.1198728085 66300806.0610190481 -497.5000000000 14.9250000000
1659946725.1198728085 66300806.0610190481 -497.5000000000 14.9250000000
1661615012.7833099365 66367440.0360750556 -498.0000000000 14.9400000000
1661615006.4940018654 66367440.0250021443 -498.0000000000 14.9400000000
1666619875.7736210823 66567341.9612430632 -499.5000000000 14.9850000000
1668288166.5817122459 66633975.9418355227 -500.0000000000 15.0000000000
1669956451.1004953384 66700609.9113550708 -500.5000000000 15.0150000000
1671624745.0532405376 66767243.8974839747 -501.0000000000 15.0300000000
1671624745.0532405376 66767243.8974839747 -501.0000000000 15.0300000000
1673293026.4273693562 66833877.8614670783 -501.5000000000 15.0450000000
1673293026.4273693562 66833877.8614670783 -501.5000000000 15.0450000000
1681634461.5999004841 67167047.7312106490 -504.0000000000 15.1200000000
1683302758.6972999573 67233681.7228759974 -504.5000000000 15.1350000000
1686639330.8795199394 67366949.6674515605 -505.5000000000 15.1650000000
1689975912.4957022667 67500217.6286364645 -506.5000000000 15.1950000000
1691644190.7251770496 67566851.5870831162 -507.0000000000 15.2100000000
1693312487.8225762844 67633485.5787484646 -507.5000000000 15.2250000000
1694980769.1967053413 67700119.5427315682 -508.0000000000 15.2400000000
1696649060.0047962666 67766753.5233240277 -508.5000000000 15.2550000000
1698317347.6682333946 67833387.4983800203 -509.0000000000 15.2700000000
1699985632.1870164871 67900021.4678995758 -509.5000000000 15.2850000000
1701653926.1397616863 67966655.4540284872 -510.0000000000 15.3000000000
1703322213.8031985760 68033289.4290844798 -510.5000000000 15.3150000000
1703322210.6585445404 68033289.4235480428 -510.5000000000 15.3150000000
1706658785.9854187965 68166557.3736600429 -511.5000000000 15.3450000000
1708327076.7935099602 68233191.3542524874 -512.0000000000 15.3600000000
1711663648.9757299423 68366459.2988280654 -513.0000000000 15.3900000000
1715000224.3026039600 68499727.2489400506 -514.0000000000 15.4200000000
1718336796.4848239422 68632995.1935156137 -515.0000000000 15.4500000000
1721673378.1010062695 68766263.1547005177 -516.0000000000 15.4800000000
1726678244.2359716892 68966165.0854049772 -517.5000000000 15.5250000000
1730014816.4181916714 69099433.0299805403 -518.5000000000 15.5550000000
1735019682.5531568527 69299334.9606849998 -520.0000000000 15.6000000000
1738356254.7353768349 69432602.9052605629 -521.0000000000 15.6300000000
1740024542.3988139629 69499236.8803165704 -521.5000000000 15.6450000000
1743361124.0149962902 69632504.8415014744 -522.5000000000 15.6750000000
1746697702.4865245819 69765772.7971499264 -523.5000000000 15.7050000000
1746697693.0525622368 69765772.7805405706 -523.5000000000 15.7050000000
1748365987.0053074360 69832406.7666694820 -524.0000000000 15.7200000000
1750034271.5240902901 69899040.7361890376 -524.5000000000 15.7350000000
1751702565.4768357277 69965674.7223179340 -525.0000000000 15.7500000000
1751702565.4768357277 69965674.7223179340 -525.0000000000 15.7500000000
1756707425.3224925995 70165576.6419495046 -526.5000000000 15.7950000000
1760043997.5047128201 70298844.5865250528 -527.5000000000 15.8250000000
1766717148.1584610939 70565380.4867490679 -529.5000000000 15.8850000000
1771722017.4380803108 70765282.4229899794 -531.0000000000 15.9300000000
1776726877.2837374210 70965184.3426215351 -532.5000000000 15.9750000000
1783400027.9374856949 71231720.2428455502 -534.5000000000 16.0350000000
1788404890.9277968407 71431622.1680135578 -536.0000000000 16.0800000000
1791741472.5439791679 71564890.1291984618 -537.0000000000 16.1100000000
1801751192.2352933884 71964693.9684615880 -540.0000000000 16.2000000000
1813429205.8793528080 72431131.7938536108 -543.5000000000 16.3050000000
1820102362.8224091530 72697667.7051505148 -545.5000000000 16.3650000000
1825107225.8127202988 72897569.6303185374 -547.0000000000 16.4100000000
1828443801.1395943165 73030837.5804305375 -548.0000000000 16.4400000000
1836785245.7460877895 73364007.4667834640 -550.5000000000 16.5150000000
1840121817.9283080101 73497275.4113590121 -551.5000000000 16.5450000000
1845126680.9186191559 73697177.3365270197 -553.0000000000 16.5900000000
1853468112.9464962482 74030347.2007341385 -555.5000000000 16.6650000000
1866814417.3986468315 74563419.0067186207 -559.5000000000 16.7850000000
1871819286.6782660484 74763320.9429595172 -561.0000000000 16.8300000000
1875155865.1497943401 74896588.8986079842 -562.0000000000 16.8600000000
1878492443.6213223934 75029856.8542564362 -563.0000000000 16.8900000000
1881829015.8035426140 75163124.7988320142 -564.0000000000 16.9200000000
1891838735.4948565960 75562928.6380951256 -567.0000000000 17.0100000000
1903516745.9942619801 76029366.4579506814 -570.5000000000 17.1150000000
1913526478.2641925812 76429170.3193596005 -573.5000000000 17.2050000000
1916863066.1696829796 76562438.2916174233 -574.5000000000 17.2350000000
1918531347.5438117981 76629072.2556005269 -575.0000000000 17.2500000000
1920199644.6412112713 76695706.2472658753 -575.5000000000 17.2650000000
1920199638.3519029617 76695706.2361929715 -575.5000000000 17.2650000000
1920199644.6412112713 76695706.2472658753 -575.5000000000 17.2650000000
1920199641.4965572357 76695706.2417294234 -575.5000000000 17.2650000000
1920199644.6412112713 76695706.2472658753 -575.5000000000 17.2650000000
1920199638.3519029617 76695706.2361929715 -575.5000000000 17.2650000000
1920199641.4965572357 76695706.2417294234 -575.5000000000 17.2650000000
1921867922.8706860542 76762340.2057125270 -576.0000000000 17.2800000000
1928541070.3797800541 77028876.1004000902 -578.0000000000 17.3400000000
1941887368.5426225662 77561947.8953116685 -582.0000000000 17.4600000000
1956901957.5135560036 78161653.6708156914 -586.5000000000 17.5950000000
1973584824.7139644623 78827993.4047663808 -591.5000000000 17.7450000000
1986931132.3107690811 79361065.2162873000 -595.5000000000 17.8650000000
2001945711.8477401733 79960770.9751819819 -600.0000000000 18.0000000000
2016960307.1079819202 80560476.7617589235 -604.5000000000 18.1350000000
2030306605.2708244324 81093548.5566705018 -608.5000000000 18.2550000000
2041984625.2041919231 81559986.3931354135 -612.0000000000 18.3600000000
2055330923.3670344353 82093058.1880469918 -616.0000000000 18.4800000000
2067008943.3004019260 82559496.0245119184 -619.5000000000 18.5850000000
2073682090.8094959259 82826031.9191994816 -621.5000000000 18.6450000000
2078686956.9444613457 83025933.8499039412 -623.0000000000 18.6900000000
2087028395.2616465092 83359103.7251839638 -625.5000000000 18.7650000000
2097038124.3869230747 83758907.5810564458 -628.5000000000 18.8550000000
2103711268.7513630390 84025443.4702075273 -630.5000000000 18.9150000000
2110384425.6944193840 84291979.3815044612 -632.5000000000 18.9750000000
2117057573.2035136223 84558515.2761920244 -634.5000000000 19.0350000000
2123730720.7126078606 84825051.1708795875 -636.5000000000 19.0950000000
2128735593.1368813515 85024953.1126569510 -638.0000000000 19.1400000000
2133740452.9825382233 85224855.0322885066 -639.5000000000 19.1850000000
2138745312.8281953335 85424756.9519200623 -641.0000000000 19.2300000000
2143750175.8185064793 85624658.8770880699 -642.5000000000 19.2750000000
2147086757.4346888065 85757926.8382729888 -643.5000000000 19.3050000000
2153759901.7991290092 86024462.7274241000 -645.5000000000 19.3650000000
2158764764.7894401550 86224364.6525921077 -647.0000000000 19.4100000000
2162101343.2609682083 86357632.6082405746 -648.0000000000 19.4400000000
2165437915.4431881905 86490900.5528161228 -649.0000000000 19.4700000000
2168774493.9147167206 86624168.5084645748 -650.0000000000 19.5000000000
2175447641.4238104820 86890704.4031521380 -652.0000000000 19.5600000000
2180452501.2694678307 87090606.3227837086 -653.5000000000 19.6050000000
2185457370.5490870476 87290508.2590246052 -655.0000000000 19.6500000000
