I err_I B B_error l_Fe err_l_Fe d 
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 72.0000 2.1600 0.4770 0.0040 0.0020
0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 72.0000 2.1600 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
0.0000 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0015 0.5000 71.5000 2.1450 0.4770 0.0040 0.0020
-0.0060 0.5000 70.5000 2.1150 0.4770 0.0040 0.0020
-0.0105 0.5000 68.5000 2.0550 0.4770 0.0040 0.0020
-0.0105 0.5000 67.5000 2.0250 0.4770 0.0040 0.0020
-0.0120 0.5000 67.0000 2.0100 0.4770 0.0040 0.0020
-0.0090 0.5000 67.0000 2.0100 0.4770 0.0040 0.0020
-0.0165 0.5000 66.0000 1.9800 0.4770 0.0040 0.0020
-0.0255 0.5000 62.5000 1.8750 0.4770 0.0040 0.0020
-0.0345 0.5000 57.5000 1.7250 0.4770 0.0040 0.0020
-0.0375 0.5000 55.5000 1.6650 0.4770 0.0040 0.0020
-0.0390 0.5000 54.5000 1.6350 0.4770 0.0040 0.0020
-0.0405 0.5000 53.0000 1.5900 0.4770 0.0040 0.0020
-0.0465 0.5000 50.5000 1.5150 0.4770 0.0040 0.0020
-0.0495 0.5000 48.5000 1.4550 0.4770 0.0040 0.0020
-0.0525 0.5000 47.5000 1.4250 0.4770 0.0040 0.0020
-0.0555 0.5000 46.0000 1.3800 0.4770 0.0040 0.0020
-0.0570 0.5000 45.0000 1.3500 0.4770 0.0040 0.0020
-0.0600 0.5000 44.0000 1.3200 0.4770 0.0040 0.0020
-0.0645 0.5000 42.0000 1.2600 0.4770 0.0040 0.0020
-0.0645 0.5000 41.0000 1.2300 0.4770 0.0040 0.0020
-0.0645 0.5000 40.5000 1.2150 0.4770 0.0040 0.0020
-0.0675 0.5000 39.5000 1.1850 0.4770 0.0040 0.0020
-0.0720 0.5000 38.5000 1.1550 0.4770 0.0040 0.0020
-0.0735 0.5000 36.5000 1.0950 0.4770 0.0040 0.0020
-0.0750 0.5000 36.0000 1.0800 0.4770 0.0040 0.0020
-0.0765 0.5000 35.0000 1.0500 0.4770 0.0040 0.0020
-0.0810 0.5000 33.5000 1.0050 0.4770 0.0040 0.0020
-0.0810 0.5000 32.5000 0.9750 0.4770 0.0040 0.0020
-0.0810 0.5000 32.0000 0.9600 0.4770 0.0040 0.0020
-0.0825 0.5000 32.0000 0.9600 0.4770 0.0040 0.0020
-0.0840 0.5000 31.0000 0.9300 0.4770 0.0040 0.0020
-0.0870 0.5000 30.5000 0.9150 0.4770 0.0040 0.0020
-0.0900 0.5000 29.5000 0.8850 0.4770 0.0040 0.0020
-0.0900 0.5000 28.0000 0.8400 0.4770 0.0040 0.0020
-0.0930 0.5000 27.0000 0.8100 0.4770 0.0040 0.0020
-0.0930 0.5000 26.0000 0.7800 0.4770 0.0040 0.0020
-0.0945 0.5000 25.5000 0.7650 0.4770 0.0040 0.0020
-0.0975 0.5000 24.5000 0.7350 0.4770 0.0040 0.0020
-0.0975 0.5000 23.5000 0.7050 0.4770 0.0040 0.0020
-0.1005 0.5000 23.0000 0.6900 0.4770 0.0040 0.0020
-0.1020 0.5000 22.0000 0.6600 0.4770 0.0040 0.0020
-0.1035 0.5000 21.0000 0.6300 0.4770 0.0040 0.0020
-0.1050 0.5000 20.5000 0.6150 0.4770 0.0040 0.0020
-0.1080 0.5000 19.5000 0.5850 0.4770 0.0040 0.0020
-0.1155 0.5000 16.5000 0.4950 0.4770 0.0040 0.0020
-0.1290 0.5000 10.0000 0.3000 0.4770 0.0040 0.0020
-0.1395 0.5000 5.0000 0.1500 0.4770 0.0040 0.0020
-0.1440 0.5000 2.5000 0.0750 0.4770 0.0040 0.0020
-0.1470 0.5000 0.5000 0.0150 0.4770 0.0040 0.0020
-0.1500 0.5000 -0.5000 -0.0150 0.4770 0.0040 0.0020
-0.1530 0.5000 -2.5000 -0.0750 0.4770 0.0040 0.0020
-0.1560 0.5000 -5.0000 -0.1500 0.4770 0.0040 0.0020
-0.1620 0.5000 -6.5000 -0.1950 0.4770 0.0040 0.0020
-0.1650 0.5000 -8.0000 -0.2400 0.4770 0.0040 0.0020
-0.1665 0.5000 -9.5000 -0.2850 0.4770 0.0040 0.0020
-0.1710 0.5000 -11.0000 -0.3300 0.4770 0.0040 0.0020
-0.1755 0.5000 -13.5000 -0.4050 0.4770 0.0040 0.0020
-0.1815 0.5000 -16.0000 -0.4800 0.4770 0.0040 0.0020
-0.1890 0.5000 -19.5000 -0.5850 0.4770 0.0040 0.0020
-0.1950 0.5000 -23.0000 -0.6900 0.4770 0.0040 0.0020
-0.2010 0.5000 -25.5000 -0.7650 0.4770 0.0040 0.0020
-0.2055 0.5000 -28.0000 -0.8400 0.4770 0.0040 0.0020
-0.2115 0.5000 -31.0000 -0.9300 0.4770 0.0040 0.0020
-0.2190 0.5000 -34.5000 -1.0350 0.4770 0.0040 0.0020
-0.2205 0.5000 -36.0000 -1.0800 0.4770 0.0040 0.0020
-0.2250 0.5000 -38.0000 -1.1400 0.4770 0.0040 0.0020
-0.2295 0.5000 -39.5000 -1.1850 0.4770 0.0040 0.0020
-0.2310 0.5000 -41.0000 -1.2300 0.4770 0.0040 0.0020
-0.2370 0.5000 -43.0000 -1.2900 0.4770 0.0040 0.0020
-0.2400 0.5000 -45.5000 -1.3650 0.4770 0.0040 0.0020
-0.2430 0.5000 -47.5000 -1.4250 0.4770 0.0040 0.0020
-0.2430 0.5000 -48.0000 -1.4400 0.4770 0.0040 0.0020
-0.2460 0.5000 -48.5000 -1.4550 0.4770 0.0040 0.0020
-0.2460 0.5000 -50.0000 -1.5000 0.4770 0.0040 0.0020
-0.2490 0.5000 -50.5000 -1.5150 0.4770 0.0040 0.0020
-0.2505 0.5000 -51.0000 -1.5300 0.4770 0.0040 0.0020
-0.2535 0.5000 -52.5000 -1.5750 0.4770 0.0040 0.0020
-0.2550 0.5000 -53.5000 -1.6050 0.4770 0.0040 0.0020
-0.2580 0.5000 -55.0000 -1.6500 0.4770 0.0040 0.0020
-0.2595 0.5000 -56.0000 -1.6800 0.4770 0.0040 0.0020
-0.2595 0.5000 -56.5000 -1.6950 0.4770 0.0040 0.0020
-0.2610 0.5000 -56.5000 -1.6950 0.4770 0.0040 0.0020
-0.2625 0.5000 -57.5000 -1.7250 0.4770 0.0040 0.0020
-0.2625 0.5000 -58.0000 -1.7400 0.4770 0.0040 0.0020
-0.2640 0.5000 -58.5000 -1.7550 0.4770 0.0040 0.0020
-0.2640 0.5000 -59.5000 -1.7850 0.4770 0.0040 0.0020
-0.2685 0.5000 -60.0000 -1.8000 0.4770 0.0040 0.0020
-0.2715 0.5000 -61.5000 -1.8450 0.4770 0.0040 0.0020
-0.2745 0.5000 -63.0000 -1.8900 0.4770 0.0040 0.0020
-0.2760 0.5000 -64.0000 -1.9200 0.4770 0.0040 0.0020
-0.2760 0.5000 -65.0000 -1.9500 0.4770 0.0040 0.0020
-0.2775 0.5000 -65.5000 -1.9650 0.4770 0.0040 0.0020
-0.2775 0.5000 -66.0000 -1.9800 0.4770 0.0040 0.0020
-0.2805 0.5000 -67.0000 -2.0100 0.4770 0.0040 0.0020
-0.2835 0.5000 -68.0000 -2.0400 0.4770 0.0040 0.0020
-0.2850 0.5000 -69.0000 -2.0700 0.4770 0.0040 0.0020
-0.2895 0.5000 -70.5000 -2.1150 0.4770 0.0040 0.0020
-0.2925 0.5000 -72.5000 -2.1750 0.4770 0.0040 0.0020
-0.2985 0.5000 -74.0000 -2.2200 0.4770 0.0040 0.0020
-0.3000 0.5000 -75.5000 -2.2650 0.4770 0.0040 0.0020
-0.3015 0.5000 -77.0000 -2.3100 0.4770 0.0040 0.0020
-0.3045 0.5000 -78.5000 -2.3550 0.4770 0.0040 0.0020
-0.3060 0.5000 -79.5000 -2.3850 0.4770 0.0040 0.0020
-0.3120 0.5000 -81.0000 -2.4300 0.4770 0.0040 0.0020
-0.3135 0.5000 -82.5000 -2.4750 0.4770 0.0040 0.0020
-0.3165 0.5000 -83.5000 -2.5050 0.4770 0.0040 0.0020
-0.3180 0.5000 -85.0000 -2.5500 0.4770 0.0040 0.0020
-0.3195 0.5000 -85.5000 -2.5650 0.4770 0.0040 0.0020
-0.3210 0.5000 -86.5000 -2.5950 0.4770 0.0040 0.0020
-0.3255 0.5000 -88.0000 -2.6400 0.4770 0.0040 0.0020
-0.3300 0.5000 -89.5000 -2.6850 0.4770 0.0040 0.0020
-0.3360 0.5000 -92.5000 -2.7750 0.4770 0.0040 0.0020
-0.3405 0.5000 -94.5000 -2.8350 0.4770 0.0040 0.0020
-0.3435 0.5000 -96.5000 -2.8950 0.4770 0.0040 0.0020
-0.3495 0.5000 -99.0000 -2.9700 0.4770 0.0040 0.0020
-0.3510 0.5000 -101.0000 -3.0300 0.4770 0.0040 0.0020
-0.3540 0.5000 -102.5000 -3.0750 0.4770 0.0040 0.0020
-0.3600 0.5000 -104.5000 -3.1350 0.4770 0.0040 0.0020
-0.3690 0.5000 -108.0000 -3.2400 0.4770 0.0040 0.0020
-0.3720 0.5000 -110.5000 -3.3150 0.4770 0.0040 0.0020
-0.3765 0.5000 -111.5000 -3.3450 0.4770 0.0040 0.0020
-0.3750 0.5000 -113.0000 -3.3900 0.4770 0.0040 0.0020
-0.3795 0.5000 -114.0000 -3.4200 0.4770 0.0040 0.0020
-0.3840 0.5000 -116.0000 -3.4800 0.4770 0.0040 0.0020
-0.3915 0.5000 -118.0000 -3.5400 0.4770 0.0040 0.0020
-0.3960 0.5000 -121.0000 -3.6300 0.4770 0.0040 0.0020
-0.4020 0.5000 -124.0000 -3.7200 0.4770 0.0040 0.0020
-0.4080 0.5000 -126.5000 -3.7950 0.4770 0.0040 0.0020
-0.4125 0.5000 -128.5000 -3.8550 0.4770 0.0040 0.0020
-0.4140 0.5000 -130.0000 -3.9000 0.4770 0.0040 0.0020
-0.4140 0.5000 -131.0000 -3.9300 0.4770 0.0040 0.0020
-0.4185 0.5000 -132.5000 -3.9750 0.4770 0.0040 0.0020
-0.4230 0.5000 -134.0000 -4.0200 0.4770 0.0040 0.0020
-0.4305 0.5000 -137.0000 -4.1100 0.4770 0.0040 0.0020
-0.4380 0.5000 -141.5000 -4.2450 0.4770 0.0040 0.0020
-0.4440 0.5000 -144.0000 -4.3200 0.4770 0.0040 0.0020
-0.4470 0.5000 -146.0000 -4.3800 0.4770 0.0040 0.0020
-0.4515 0.5000 -148.0000 -4.4400 0.4770 0.0040 0.0020
-0.4590 0.5000 -151.0000 -4.5300 0.4770 0.0040 0.0020
-0.4680 0.5000 -155.0000 -4.6500 0.4770 0.0040 0.0020
-0.4740 0.5000 -158.0000 -4.7400 0.4770 0.0040 0.0020
-0.4815 0.5000 -161.5000 -4.8450 0.4770 0.0040 0.0020
-0.4905 0.5000 -165.0000 -4.9500 0.4770 0.0040 0.0020
-0.4995 0.5000 -170.0000 -5.1000 0.4770 0.0040 0.0020
-0.5100 0.5000 -173.5000 -5.2050 0.4770 0.0040 0.0020
-0.5160 0.5000 -177.5000 -5.3250 0.4770 0.0040 0.0020
-0.5205 0.5000 -180.0000 -5.4000 0.4770 0.0040 0.0020
-0.5250 0.5000 -183.0000 -5.4900 0.4770 0.0040 0.0020
-0.5310 0.5000 -185.0000 -5.5500 0.4770 0.0040 0.0020
-0.5325 0.5000 -187.0000 -5.6100 0.4770 0.0040 0.0020
-0.5370 0.5000 -188.5000 -5.6550 0.4770 0.0040 0.0020
-0.5445 0.5000 -192.0000 -5.7600 0.4770 0.0040 0.0020
-0.5505 0.5000 -195.0000 -5.8500 0.4770 0.0040 0.0020
-0.5535 0.5000 -196.5000 -5.8950 0.4770 0.0040 0.0020
-0.5550 0.5000 -198.0000 -5.9400 0.4770 0.0040 0.0020
-0.5565 0.5000 -198.5000 -5.9550 0.4770 0.0040 0.0020
-0.5595 0.5000 -200.0000 -6.0000 0.4770 0.0040 0.0020
-0.5640 0.5000 -201.5000 -6.0450 0.4770 0.0040 0.0020
-0.5655 0.5000 -203.0000 -6.0900 0.4770 0.0040 0.0020
-0.5685 0.5000 -204.0000 -6.1200 0.4770 0.0040 0.0020
-0.5700 0.5000 -205.5000 -6.1650 0.4770 0.0040 0.0020
-0.5745 0.5000 -207.0000 -6.2100 0.4770 0.0040 0.0020
-0.5820 0.5000 -210.0000 -6.3000 0.4770 0.0040 0.0020
-0.5850 0.5000 -212.0000 -6.3600 0.4770 0.0040 0.0020
-0.5895 0.5000 -213.5000 -6.4050 0.4770 0.0040 0.0020
-0.5925 0.5000 -215.5000 -6.4650 0.4770 0.0040 0.0020
-0.5940 0.5000 -216.5000 -6.4950 0.4770 0.0040 0.0020
-0.6000 0.5000 -218.5000 -6.5550 0.4770 0.0040 0.0020
-0.6105 0.5000 -221.5000 -6.6450 0.4770 0.0040 0.0020
-0.6210 0.5000 -227.0000 -6.8100 0.4770 0.0040 0.0020
-0.6285 0.5000 -231.0000 -6.9300 0.4770 0.0040 0.0020
-0.6345 0.5000 -234.0000 -7.0200 0.4770 0.0040 0.0020
-0.6345 0.5000 -235.0000 -7.0500 0.4770 0.0040 0.0020
-0.6345 0.5000 -236.0000 -7.0800 0.4770 0.0040 0.0020
-0.6360 0.5000 -236.5000 -7.0950 0.4770 0.0040 0.0020
-0.6360 0.5000 -237.0000 -7.1100 0.4770 0.0040 0.0020
-0.6360 0.5000 -237.5000 -7.1250 0.4770 0.0040 0.0020
-0.6405 0.5000 -238.0000 -7.1400 0.4770 0.0040 0.0020
-0.6480 0.5000 -239.0000 -7.1700 0.4770 0.0040 0.0020
-0.6615 0.5000 -245.0000 -7.3500 0.4770 0.0040 0.0020
-0.6675 0.5000 -249.0000 -7.4700 0.4770 0.0040 0.0020
-0.6765 0.5000 -252.0000 -7.5600 0.4770 0.0040 0.0020
-0.6900 0.5000 -258.5000 -7.7550 0.4770 0.0040 0.0020
-0.7020 0.5000 -263.0000 -7.8900 0.4770 0.0040 0.0020
-0.7035 0.5000 -266.5000 -7.9950 0.4770 0.0040 0.0020
-0.7050 0.5000 -267.5000 -8.0250 0.4770 0.0040 0.0020
-0.7065 0.5000 -268.0000 -8.0400 0.4770 0.0040 0.0020
-0.7125 0.5000 -270.0000 -8.1000 0.4770 0.0040 0.0020
-0.7185 0.5000 -272.0000 -8.1600 0.4770 0.0040 0.0020
-0.7215 0.5000 -274.5000 -8.2350 0.4770 0.0040 0.0020
-0.7260 0.5000 -276.0000 -8.2800 0.4770 0.0040 0.0020
-0.7290 0.5000 -278.0000 -8.3400 0.4770 0.0040 0.0020
-0.7335 0.5000 -279.5000 -8.3850 0.4770 0.0040 0.0020
-0.7335 0.5000 -280.5000 -8.4150 0.4770 0.0040 0.0020
-0.7350 0.5000 -282.0000 -8.4600 0.4770 0.0040 0.0020
-0.7440 0.5000 -284.0000 -8.5200 0.4770 0.0040 0.0020
-0.7440 0.5000 -285.5000 -8.5650 0.4770 0.0040 0.0020
-0.7425 0.5000 -285.5000 -8.5650 0.4770 0.0040 0.0020
-0.7425 0.5000 -286.0000 -8.5800 0.4770 0.0040 0.0020
-0.7440 0.5000 -286.0000 -8.5800 0.4770 0.0040 0.0020
-0.7440 0.5000 -286.5000 -8.5950 0.4770 0.0040 0.0020
-0.7425 0.5000 -286.0000 -8.5800 0.4770 0.0040 0.0020
-0.7440 0.5000 -286.5000 -8.5950 0.4770 0.0040 0.0020
-0.7455 0.5000 -286.5000 -8.5950 0.4770 0.0040 0.0020
-0.7455 0.5000 -287.0000 -8.6100 0.4770 0.0040 0.0020
-0.7530 0.5000 -289.5000 -8.6850 0.4770 0.0040 0.0020
-0.7665 0.5000 -293.0000 -8.7900 0.4770 0.0040 0.0020
-0.7800 0.5000 -298.0000 -8.9400 0.4770 0.0040 0.0020
-0.7845 0.5000 -302.0000 -9.0600 0.4770 0.0040 0.0020
-0.7965 0.5000 -306.0000 -9.1800 0.4770 0.0040 0.0020
-0.8070 0.5000 -310.5000 -9.3150 0.4770 0.0040 0.0020
-0.8175 0.5000 -315.0000 -9.4500 0.4770 0.0040 0.0020
-0.8310 0.5000 -320.0000 -9.6000 0.4770 0.0040 0.0020
-0.8370 0.5000 -324.0000 -9.7200 0.4770 0.0040 0.0020
-0.8400 0.5000 -326.0000 -9.7800 0.4770 0.0040 0.0020
-0.8445 0.5000 -328.0000 -9.8400 0.4770 0.0040 0.0020
-0.8475 0.5000 -330.5000 -9.9150 0.4770 0.0040 0.0020
-0.8580 0.5000 -333.5000 -10.0050 0.4770 0.0040 0.0020
-0.8640 0.5000 -336.5000 -10.0950 0.4770 0.0040 0.0020
-0.8700 0.5000 -339.5000 -10.1850 0.4770 0.0040 0.0020
-0.8880 0.5000 -345.5000 -10.3650 0.4770 0.0040 0.0020
-0.8955 0.5000 -349.0000 -10.4700 0.4770 0.0040 0.0020
-0.9000 0.5000 -352.0000 -10.5600 0.4770 0.0040 0.0020
-0.9060 0.5000 -355.0000 -10.6500 0.4770 0.0040 0.0020
-0.9135 0.5000 -357.5000 -10.7250 0.4770 0.0040 0.0020
-0.9210 0.5000 -360.5000 -10.8150 0.4770 0.0040 0.0020
-0.9270 0.5000 -363.5000 -10.9050 0.4770 0.0040 0.0020
-0.9300 0.5000 -365.5000 -10.9650 0.4770 0.0040 0.0020
-0.9360 0.5000 -368.0000 -11.0400 0.4770 0.0040 0.0020
-0.9405 0.5000 -370.0000 -11.1000 0.4770 0.0040 0.0020
-0.9435 0.5000 -371.5000 -11.1450 0.4770 0.0040 0.0020
-0.9480 0.5000 -373.5000 -11.2050 0.4770 0.0040 0.0020
-0.9525 0.5000 -375.0000 -11.2500 0.4770 0.0040 0.0020
-0.9600 0.5000 -378.0000 -11.3400 0.4770 0.0040 0.0020
-0.9690 0.5000 -381.5000 -11.4450 0.4770 0.0040 0.0020
-0.9720 0.5000 -383.5000 -11.5050 0.4770 0.0040 0.0020
-0.9750 0.5000 -385.0000 -11.5500 0.4770 0.0040 0.0020
-0.9750 0.5000 -386.0000 -11.5800 0.4770 0.0040 0.0020
-0.9780 0.5000 -387.0000 -11.6100 0.4770 0.0040 0.0020
-0.9795 0.5000 -388.0000 -11.6400 0.4770 0.0040 0.0020
-0.9840 0.5000 -389.0000 -11.6700 0.4770 0.0040 0.0020
-0.9870 0.5000 -390.5000 -11.7150 0.4770 0.0040 0.0020
-0.9915 0.5000 -392.0000 -11.7600 0.4770 0.0040 0.0020
-0.9945 0.5000 -393.5000 -11.8050 0.4770 0.0040 0.0020
-0.9975 0.5000 -395.0000 -11.8500 0.4770 0.0040 0.0020
-0.9990 0.5000 -396.0000 -11.8800 0.4770 0.0040 0.0020
-1.0035 0.5000 -397.0000 -11.9100 0.4770 0.0040 0.0020
-1.0080 0.5000 -398.5000 -11.9550 0.4770 0.0040 0.0020
-1.0095 0.5000 -400.5000 -12.0150 0.4770 0.0040 0.0020
-1.0125 0.5000 -401.0000 -12.0300 0.4770 0.0040 0.0020
-1.0170 0.5000 -403.0000 -12.0900 0.4770 0.0040 0.0020
-1.0215 0.5000 -404.0000 -12.1200 0.4770 0.0040 0.0020
-1.0245 0.5000 -406.0000 -12.1800 0.4770 0.0040 0.0020
-1.0320 0.5000 -408.0000 -12.2400 0.4770 0.0040 0.0020
-1.0305 0.5000 -409.5000 -12.2850 0.4770 0.0040 0.0020
-1.0350 0.5000 -411.0000 -12.3300 0.4770 0.0040 0.0020
-1.0380 0.5000 -411.5000 -12.3450 0.4770 0.0040 0.0020
-1.0395 0.5000 -412.5000 -12.3750 0.4770 0.0040 0.0020
-1.0425 0.5000 -413.5000 -12.4050 0.4770 0.0040 0.0020
-1.0425 0.5000 -414.5000 -12.4350 0.4770 0.0040 0.0020
-1.0470 0.5000 -415.5000 -12.4650 0.4770 0.0040 0.0020
-1.0500 0.5000 -416.5000 -12.4950 0.4770 0.0040 0.0020
-1.0500 0.5000 -417.5000 -12.5250 0.4770 0.0040 0.0020
-1.0530 0.5000 -418.5000 -12.5550 0.4770 0.0040 0.0020
-1.0575 0.5000 -420.0000 -12.6000 0.4770 0.0040 0.0020
-1.0605 0.5000 -421.0000 -12.6300 0.4770 0.0040 0.0020
-1.0620 0.5000 -421.5000 -12.6450 0.4770 0.0040 0.0020
-1.0620 0.5000 -422.0000 -12.6600 0.4770 0.0040 0.0020
-1.0635 0.5000 -422.5000 -12.6750 0.4770 0.0040 0.0020
-1.0650 0.5000 -423.5000 -12.7050 0.4770 0.0040 0.0020
-1.0665 0.5000 -424.5000 -12.7350 0.4770 0.0040 0.0020
-1.0710 0.5000 -425.5000 -12.7650 0.4770 0.0040 0.0020
-1.0725 0.5000 -426.0000 -12.7800 0.4770 0.0040 0.0020
-1.0725 0.5000 -426.5000 -12.7950 0.4770 0.0040 0.0020
-1.0740 0.5000 -427.0000 -12.8100 0.4770 0.0040 0.0020
-1.0770 0.5000 -427.5000 -12.8250 0.4770 0.0040 0.0020
-1.0770 0.5000 -428.0000 -12.8400 0.4770 0.0040 0.0020
-1.0785 0.5000 -429.0000 -12.8700 0.4770 0.0040 0.0020
-1.0815 0.5000 -430.0000 -12.9000 0.4770 0.0040 0.0020
-1.0875 0.5000 -431.0000 -12.9300 0.4770 0.0040 0.0020
-1.0905 0.5000 -432.5000 -12.9750 0.4770 0.0040 0.0020
-1.0950 0.5000 -434.5000 -13.0350 0.4770 0.0040 0.0020
-1.0965 0.5000 -435.5000 -13.0650 0.4770 0.0040 0.0020
-1.0995 0.5000 -436.5000 -13.0950 0.4770 0.0040 0.0020
-1.1010 0.5000 -438.0000 -13.1400 0.4770 0.0040 0.0020
-1.1055 0.5000 -439.0000 -13.1700 0.4770 0.0040 0.0020
-1.1085 0.5000 -440.5000 -13.2150 0.4770 0.0040 0.0020
-1.1115 0.5000 -441.5000 -13.2450 0.4770 0.0040 0.0020
-1.1145 0.5000 -442.5000 -13.2750 0.4770 0.0040 0.0020
-1.1190 0.5000 -444.0000 -13.3200 0.4770 0.0040 0.0020
-1.1250 0.5000 -446.5000 -13.3950 0.4770 0.0040 0.0020
-1.1280 0.5000 -448.5000 -13.4550 0.4770 0.0040 0.0020
-1.1355 0.5000 -450.5000 -13.5150 0.4770 0.0040 0.0020
-1.1415 0.5000 -452.5000 -13.5750 0.4770 0.0040 0.0020
-1.1445 0.5000 -454.0000 -13.6200 0.4770 0.0040 0.0020
-1.1475 0.5000 -455.5000 -13.6650 0.4770 0.0040 0.0020
-1.1505 0.5000 -457.0000 -13.7100 0.4770 0.0040 0.0020
-1.1550 0.5000 -458.5000 -13.7550 0.4770 0.0040 0.0020
-1.1595 0.5000 -460.0000 -13.8000 0.4770 0.0040 0.0020
-1.1625 0.5000 -461.5000 -13.8450 0.4770 0.0040 0.0020
-1.1670 0.5000 -463.0000 -13.8900 0.4770 0.0040 0.0020
-1.1700 0.5000 -464.5000 -13.9350 0.4770 0.0040 0.0020
-1.1730 0.5000 -465.5000 -13.9650 0.4770 0.0040 0.0020
-1.1790 0.5000 -467.0000 -14.0100 0.4770 0.0040 0.0020
-1.1790 0.5000 -468.5000 -14.0550 0.4770 0.0040 0.0020
-1.1820 0.5000 -469.5000 -14.0850 0.4770 0.0040 0.0020
-1.1835 0.5000 -470.5000 -14.1150 0.4770 0.0040 0.0020
-1.1880 0.5000 -471.5000 -14.1450 0.4770 0.0040 0.0020
-1.1880 0.5000 -472.0000 -14.1600 0.4770 0.0040 0.0020
-1.1895 0.5000 -472.5000 -14.1750 0.4770 0.0040 0.0020
-1.1910 0.5000 -473.0000 -14.1900 0.4770 0.0040 0.0020
-1.1910 0.5000 -473.5000 -14.2050 0.4770 0.0040 0.0020
-1.1910 0.5000 -474.0000 -14.2200 0.4770 0.0040 0.0020
-1.1925 0.5000 -474.0000 -14.2200 0.4770 0.0040 0.0020
-1.1940 0.5000 -474.5000 -14.2350 0.4770 0.0040 0.0020
-1.1955 0.5000 -475.0000 -14.2500 0.4770 0.0040 0.0020
-1.1955 0.5000 -475.0000 -14.2500 0.4770 0.0040 0.0020
-1.1985 0.5000 -476.0000 -14.2800 0.4770 0.0040 0.0020
-1.1985 0.5000 -476.5000 -14.2950 0.4770 0.0040 0.0020
-1.2000 0.5000 -477.0000 -14.3100 0.4770 0.0040 0.0020
-1.2030 0.5000 -478.0000 -14.3400 0.4770 0.0040 0.0020
-1.2060 0.5000 -479.0000 -14.3700 0.4770 0.0040 0.0020
-1.2060 0.5000 -479.5000 -14.3850 0.4770 0.0040 0.0020
-1.2060 0.5000 -479.5000 -14.3850 0.4770 0.0040 0.0020
-1.2075 0.5000 -480.0000 -14.4000 0.4770 0.0040 0.0020
-1.2075 0.5000 -480.5000 -14.4150 0.4770 0.0040 0.0020
-1.2105 0.5000 -480.5000 -14.4150 0.4770 0.0040 0.0020
-1.2105 0.5000 -480.5000 -14.4150 0.4770 0.0040 0.0020
-1.2120 0.5000 -481.0000 -14.4300 0.4770 0.0040 0.0020
-1.2135 0.5000 -482.0000 -14.4600 0.4770 0.0040 0.0020
-1.2165 0.5000 -483.0000 -14.4900 0.4770 0.0040 0.0020
-1.2210 0.5000 -484.0000 -14.5200 0.4770 0.0040 0.0020
-1.2255 0.5000 -486.0000 -14.5800 0.4770 0.0040 0.0020
-1.2300 0.5000 -487.5000 -14.6250 0.4770 0.0040 0.0020
-1.2300 0.5000 -488.5000 -14.6550 0.4770 0.0040 0.0020
-1.2315 0.5000 -489.5000 -14.6850 0.4770 0.0040 0.0020
-1.2330 0.5000 -489.5000 -14.6850 0.4770 0.0040 0.0020
-1.2360 0.5000 -490.0000 -14.7000 0.4770 0.0040 0.0020
-1.2375 0.5000 -491.0000 -14.7300 0.4770 0.0040 0.0020
-1.2390 0.5000 -491.5000 -14.7450 0.4770 0.0040 0.0020
-1.2405 0.5000 -492.5000 -14.7750 0.4770 0.0040 0.0020
-1.2405 0.5000 -493.0000 -14.7900 0.4770 0.0040 0.0020
-1.2420 0.5000 -493.0000 -14.7900 0.4770 0.0040 0.0020
-1.2420 0.5000 -493.5000 -14.8050 0.4770 0.0040 0.0020
-1.2405 0.5000 -494.0000 -14.8200 0.4770 0.0040 0.0020
-1.2435 0.5000 -494.0000 -14.8200 0.4770 0.0040 0.0020
-1.2450 0.5000 -494.5000 -14.8350 0.4770 0.0040 0.0020
-1.2495 0.5000 -495.0000 -14.8500 0.4770 0.0040 0.0020
-1.2510 0.5000 -496.0000 -14.8800 0.4770 0.0040 0.0020
-1.2540 0.5000 -496.5000 -14.8950 0.4770 0.0040 0.0020
-1.2540 0.5000 -497.5000 -14.9250 0.4770 0.0040 0.0020
-1.2540 0.5000 -497.5000 -14.9250 0.4770 0.0040 0.0020
-1.2555 0.5000 -498.0000 -14.9400 0.4770 0.0040 0.0020
