114,6	-0,294	-232,5
114,7	-0,2115	-194
114,8	-0,129	-155,5
114,9	-0,054	-118,5
115	-0,003	-90,5
115,1	0,0015	-77,5
115,2	0	-72,5
115,3	0,0015	-70
115,4	0	-68,5
115,5	0,0015	-67
115,6	0	-66,5
115,7	-0,0015	-66
115,8	0	-66
115,9	0	-65,5
116	0,0015	-65,5
116,1	0	-65,5
116,2	-0,0015	-65,5
116,3	-0,0015	-65,5
116,4	0	-65
116,5	-0,0015	-65
116,6	-0,0015	-65,5
116,7	0	-65
116,8	0	-65
116,9	0	-65
117	0,0015	-65
117,1	0	-65
117,2	0	-65
117,3	0	-65
117,4	0	-65
117,5	0,0015	-65
117,6	0	-65
117,7	0,0015	-65
117,8	0,0195	-62,5
117,9	0,0615	-50
118	0,111	-31
118,1	0,153	-10
118,2	0,204	11
118,3	0,273	40,5
118,4	0,3435	71
118,5	0,4215	105,5
118,6	0,483	134
118,7	0,543	161
118,8	0,6135	191
118,9	0,69	222,5
119	0,7545	252
119,1	0,846	287,5
119,2	0,9315	322,5
119,3	1,0065	354,5
119,4	1,059	380,5
119,5	1,104	402,5
119,6	1,182	429
119,7	1,3065	469,5
119,8	1,3935	503,5
119,9	1,4535	530
120	1,512	553,5
120,1	1,59	579,5
120,2	1,6785	607,5
120,3	1,7685	636
120,4	1,854	663,5
120,5	1,9275	687,5
120,6	2,0145	712
120,7	2,1195	739
120,8	2,2215	766,5
120,9	2,337	794,5
121	2,46	824,5
121,1	2,6085	856
121,2	2,7	881
121,3	2,772	898
121,4	2,856	914,5
121,5	2,916	926,5
121,6	2,9535	935,5
121,7	2,9715	940
121,8	2,9775	942
121,9	2,9835	943
122	2,985	943,5
122,1	2,9865	943,5
122,2	2,988	944
122,3	2,988	944
122,4	2,988	944
122,5	2,9895	944,5
122,6	2,988	944,5
122,7	2,9895	944,5
122,8	2,9895	944
122,9	2,991	944,5
123	2,9895	944,5
123,1	2,9895	944,5
123,2	2,991	945
123,3	2,994	944,5
123,4	2,9895	945
123,5	2,991	945
123,6	2,9925	945
123,7	2,943	942
123,8	2,829	932,5
123,9	2,7135	920
124	2,571	904
124,1	2,4315	884,5
124,2	2,301	862,5
124,3	2,1705	838,5
124,4	2,0415	812
124,5	1,8915	779,5
124,6	1,809	753,5
124,7	1,7355	732,5
124,8	1,65	709
124,9	1,5645	685,5
125	1,485	661,5
125,1	1,4325	643,5
125,2	1,3845	626,5
125,3	1,32	608,5
125,4	1,263	590
125,5	1,179	566
125,6	1,0935	539,5
125,7	0,996	507,5
125,8	0,8925	472
125,9	0,783	432,5
126	0,6885	395
126,1	0,585	353,5
126,2	0,4635	304,5
126,3	0,354	253
126,4	0,234	199
126,5	0,135	150,5
126,6	0,0525	109,5
126,7	0,0045	80,5
126,8	-0,0015	67
126,9	0,0015	61,5
127	0,0015	58,5
127,1	0	57
127,2	0	56
127,3	-0,0015	55
127,4	-0,0015	54,5
127,5	0	54,5
127,6	0,0015	54
127,7	0	54
127,8	-0,0015	54
127,9	0	53,5
128	0,003	53,5
128,1	0,0015	53,5
128,2	0,0015	53,5
128,3	0	53,5
128,4	0	53,5
128,5	0	53,5
128,6	0	53,5
128,7	0	53,5
128,8	0	53,5
128,9	0,0015	54
129	0	53,5
129,1	-0,0015	53,5
129,2	-0,0015	53,5
129,3	0,0015	53,5
129,4	0,003	53,5
129,5	0	53,5
129,6	0	53,5
129,7	0	53,5
129,8	0	53,5
129,9	-0,0285	49
130	-0,0705	36
130,1	-0,1185	17,5
130,2	-0,165	-4,5
130,3	-0,237	-34,5
130,4	-0,2925	-62
130,5	-0,357	-90
130,6	-0,438	-122,5
130,7	-0,522	-158,5
130,8	-0,576	-186
130,9	-0,6345	-212,5
131	-0,7035	-240,5
131,1	-0,7785	-272
131,2	-0,825	-296
131,3	-0,882	-320
131,4	-0,9585	-348
131,5	-1,065	-386
131,6	-1,164	-424
131,7	-1,266	-462,5
131,8	-1,3635	-499,5
131,9	-1,455	-534
132	-1,5615	-569,5
132,1	-1,6875	-609,5
132,2	-1,845	-655
132,3	-2,0265	-705,5
132,4	-2,2155	-758
132,5	-2,391	-806,5
132,6	-2,5485	-848
132,7	-2,703	-884,5
132,8	-2,8605	-918
132,9	-2,9265	-937
133	-2,961	-948,5
133,1	-2,979	-951
133,2	-2,9865	-955
133,3	-2,9895	-956
133,4	-2,9895	-956
133,5	-2,9925	-955
133,6	-2,994	-956,5
133,7	-2,9955	-956,5
133,8	-2,994	-955,5
133,9	-2,994	-956
134	-2,9955	-957
134,1	-2,9955	-956,5
134,2	-2,994	-957,5
134,3	-2,994	-956
134,4	-2,997	-956,5
134,5	-2,9955	-956
134,6	-2,9955	-956
134,7	-2,9955	-957
134,8	-2,9955	-956,5
134,9	-2,9955	-956,5
135	-2,997	-956
135,1	-2,997	-957,5
135,2	-2,9985	-958
135,3	-2,997	-957
135,4	-2,9985	-958
135,5	-2,997	-958
135,6	-2,9985	-957,5
135,7	-2,9955	-957,5
135,8	-2,997	-957
135,9	-2,9985	-958
136	-2,9865	-957,5
136,1	-2,9865	-956,5
136,2	-2,988	-957
136,3	-2,985	-956
136,4	-2,988	-956
136,5	-2,988	-957
136,6	-2,985	-955,5
136,7	-2,9865	-957
136,8	-2,988	-955,5
136,9	-2,9895	-956
137	-2,9895	-957,5
137,1	-2,991	-957
137,2	-2,9895	-957,5
137,3	-2,988	-956
137,4	-2,988	-956
137,5	-2,9895	-957,5
137,6	-2,991	-957
137,7	-2,9895	-955,5
137,8	-2,991	-956
137,9	-2,9895	-956
138	-2,9895	-957
138,1	-2,988	-956
138,2	-2,9895	-957
138,3	-2,9895	-957
138,4	-2,9895	-957,5
138,5	-2,991	-957,5
138,6	-2,9895	-957,5
138,7	-2,916	-952,5
138,8	-2,7975	-941,5
138,9	-2,6835	-928,5
139	-2,5455	-911,5
139,1	-2,409	-892
139,2	-2,2725	-868,5
139,3	-2,154	-845,5
139,4	-2,04	-821
139,5	-1,9365	-797
139,6	-1,8285	-771
139,7	-1,737	-745
139,8	-1,635	-719
139,9	-1,5555	-694
140	-1,476	-670
140,1	-1,392	-645
140,2	-1,3065	-619,5
140,3	-1,2405	-596,5
140,4	-1,1565	-570,5
140,5	-1,08	-544
140,6	-0,9795	-513
140,7	-0,8835	-479,5
140,8	-0,7725	-440
140,9	-0,6885	-404,5
141	-0,57	-359,5
141,1	-0,45	-309
141,2	-0,3465	-261
141,3	-0,2265	-207
141,4	-0,117	-154,5
141,5	-0,0405	-114,5
141,6	0	-87,5
141,7	0	-76,5
141,8	0	-71,5
141,9	0	-69
142	0	-67,5
142,1	0,0015	-66,5
142,2	0	-65,5
142,3	0	-65,5
142,4	0	-65
142,5	0	-65
142,6	-0,0015	-65
142,7	0	-64,5
142,8	-0,0015	-64,5
142,9	0	-64,5
143	-0,0015	-64,5
143,1	0	-64,5
143,2	0	-64,5
143,3	0	-64,5
143,4	0	-64,5
143,5	0	-64,5
143,6	0	-64
143,7	-0,0015	-64,5
143,8	0	-64
143,9	0	-64
144	0	-64,5
144,1	0	-64,5
144,2	0	-64
144,3	0	-64
144,4	0,0015	-64,5
144,5	0,003	-64,5
144,6	0,0015	-64
144,7	-0,0015	-64
144,8	0	-64,5
144,9	0	-64,5
145	0	-64
145,1	0,0015	-64,5
145,2	0,003	-64,5
145,3	0	-64
145,4	0	-64
145,5	0,0015	-64
145,6	0	-64,5
145,7	0	-64
145,8	0	-64
145,9	0	-64,5
146	0	-64
146,1	0	-64
146,2	0,0015	-64,5
146,3	0	-64,5
146,4	0	-64
146,5	0	-64,5
146,6	0	-64
146,7	0	-64,5
146,8	0,003	-64,5
146,9	0	-64
